student_id;gender;age;age_group;mobility_restriction;student_status;campus;distance_km;distance_category;archetype;max_budget_eur;max_travel_time_min;max_walking_distance_m;environmental_attitude
STU_0268;Female;20;18-25;No;Student;University;3.0;Medium;Eco_Conscious;3.3;25.0;800;3
STU_0269;Male;15;18-25;No;Student;University;2.2;Medium;Cost_Sensitive;1.5;15.0;900;2
STU_0270;Male;40;36-45;Yes;Student;University;1.3;Short;Eco_Conscious;1.0;20.0;500;4
STU_0271;Female;15;18-25;No;Student;University;10.8;Long;Time_Sensitive;8.2;70.0;1200;5
STU_0272;Female;20;18-25;No;Student;University;11.3;Long;Time_Sensitive;9.1;65.0;1000;4
STU_0273;Female;20;18-25;No;Student;University;5.8;Long;Eco_Conscious;7.6;35.0;400;5
STU_0274;Female;55;46-55;Yes;Student;University;2.6;Medium;Comfort_Seeking;5.0;20.0;300;5
STU_0275;Male;35;36-45;No;Student;University;6.5;Long;Time_Sensitive;5.5;45.0;1400;2
STU_0276;Male;50;46-55;No;Student;University;7.3;Long;Comfort_Seeking;2.9;50.0;1700;4
STU_0277;Female;20;18-25;No;Student;University;3.6;Medium;Cost_Sensitive;4.6;15.0;900;3
STU_0278;Female;30;26-35;No;Student;University;4.3;Medium;Cost_Sensitive;4.4;25.0;600;3
STU_0279;Female;25;26-35;No;Student;University;8.7;Long;Time_Sensitive;8.1;55.0;1500;4
STU_0280;Female;20;18-25;No;Student;University;1.6;Short;Cost_Sensitive;4.6;10.0;1100;4
STU_0281;Female;30;26-35;No;Student;University;7.6;Long;Cost_Sensitive;8.2;35.0;1400;3
STU_0282;Male;20;18-25;No;Student;University;3.5;Medium;Cost_Sensitive;2.7;15.0;1700;5
STU_0283;Male;20;18-25;No;Student;University;2.2;Medium;Comfort_Seeking;1.2;15.0;1300;4
STU_0284;Male;20;18-25;No;Student;University;2.3;Medium;Cost_Sensitive;3.0;20.0;1200;5
STU_0285;Male;15;18-25;No;Student;University;2.5;Medium;Eco_Conscious;2.0;20.0;1200;3
STU_0286;Male;20;18-25;No;Student;University;2.1;Medium;Cost_Sensitive;3.1;15.0;600;5
STU_0287;Male;20;18-25;No;Student;University;11.9;Long;Comfort_Seeking;13.4;75.0;1500;3
STU_0288;Male;15;18-25;No;Student;University;5.6;Long;Eco_Conscious;3.8;40.0;1600;2
STU_0289;Male;35;26-35;No;Student;University;7.9;Long;Cost_Sensitive;8.3;50.0;1300;4
STU_0290;Male;20;18-25;No;Student;University;5.8;Long;Eco_Conscious;8.1;40.0;600;4
STU_0291;Male;15;18-25;No;Student;University;4.4;Medium;Time_Sensitive;5.1;25.0;1100;4
STU_0292;Male;20;18-25;No;Student;University;4.4;Medium;Eco_Conscious;6.5;30.0;1700;4
STU_0293;Female;25;26-35;No;Student;University;3.3;Medium;Eco_Conscious;3.8;15.0;1000;1
STU_0294;Male;20;18-25;No;Student;University;3.5;Medium;Eco_Conscious;4.8;25.0;1600;4
STU_0295;Male;25;18-25;No;Student;University;1.8;Short;Eco_Conscious;3.9;20.0;1200;3
STU_0296;Male;35;26-35;No;Student;University;7.9;Long;Time_Sensitive;7.2;60.0;1400;4
STU_0297;Female;20;18-25;No;Student;University;1.5;Short;Cost_Sensitive;6.3;15.0;1000;3
STU_0298;Male;20;18-25;Yes;Student;University;2.3;Medium;Comfort_Seeking;4.5;20.0;600;5
STU_0299;Male;20;18-25;No;Student;University;13.7;Long;Time_Sensitive;15.5;70.0;1300;4
STU_0300;Male;25;26-35;No;Student;University;4.6;Medium;Time_Sensitive;7.3;30.0;800;4
STU_0301;Male;25;18-25;No;Student;University;4.7;Medium;Cost_Sensitive;6.1;30.0;1200;5
STU_0302;Male;30;26-35;No;Student;University;6.1;Long;Time_Sensitive;9.2;50.0;200;4
STU_0303;Male;20;18-25;No;Student;University;1.7;Short;Comfort_Seeking;3.3;20.0;900;1
STU_0304;Female;45;46-55;No;Student;University;1.9;Short;Time_Sensitive;1.8;20.0;1200;1
STU_0305;Female;30;26-35;No;Student;University;3.2;Medium;Time_Sensitive;4.3;30.0;1500;4
STU_0306;Female;50;46-55;No;Student;University;2.5;Medium;Comfort_Seeking;1.8;20.0;1200;3
STU_0307;Male;20;18-25;No;Student;University;4.0;Medium;Comfort_Seeking;1.1;35.0;700;4
STU_0308;Male;25;26-35;No;Student;University;5.6;Long;Time_Sensitive;4.7;25.0;1500;3
STU_0309;Female;15;18-25;No;Student;University;9.5;Long;Time_Sensitive;9.7;60.0;800;3
STU_0310;Male;20;18-25;No;Student;University;6.8;Long;Comfort_Seeking;9.2;50.0;1400;4
STU_0311;Male;15;18-25;No;Student;University;2.4;Medium;Eco_Conscious;2.0;10.0;800;5
STU_0312;Male;25;26-35;No;Student;University;3.4;Medium;Cost_Sensitive;6.2;30.0;900;4
STU_0313;Male;50;46-55;No;Student;University;2.9;Medium;Cost_Sensitive;1.8;20.0;600;5
STU_0314;Female;25;26-35;No;Student;University;2.3;Medium;Time_Sensitive;1.8;20.0;1200;5
STU_0315;Female;15;18-25;No;Student;University;2.0;Medium;Cost_Sensitive;5.8;15.0;1100;3
STU_0316;Female;25;18-25;No;Student;University;11.2;Long;Cost_Sensitive;11.1;75.0;1300;3
STU_0317;Male;35;26-35;No;Student;University;4.2;Medium;Comfort_Seeking;4.8;30.0;1100;4
STU_0318;Male;15;18-25;No;Student;University;3.7;Medium;Cost_Sensitive;5.1;30.0;600;5
STU_0319;Male;15;18-25;No;Student;University;5.6;Long;Eco_Conscious;4.1;40.0;1200;4
STU_0320;Male;15;18-25;No;Student;University;5.8;Long;Cost_Sensitive;5.8;35.0;500;5
STU_0321;Male;20;18-25;No;Student;University;8.1;Long;Eco_Conscious;8.4;55.0;800;1
STU_0322;Female;20;18-25;No;Student;University;2.7;Medium;Eco_Conscious;6.0;20.0;1000;3
STU_0323;Female;15;18-25;No;Student;University;5.3;Long;Cost_Sensitive;3.0;35.0;1000;4
STU_0324;Male;20;18-25;No;Student;University;2.5;Medium;Time_Sensitive;6.8;20.0;600;4
STU_0325;Female;20;18-25;No;Student;University;3.8;Medium;Cost_Sensitive;4.5;35.0;1600;2
STU_0326;Female;45;46-55;Yes;Student;University;4.4;Medium;Comfort_Seeking;3.2;35.0;500;3
STU_0327;Male;15;18-25;No;Student;University;4.6;Medium;Comfort_Seeking;3.1;35.0;1900;1
STU_0328;Male;20;18-25;No;Student;University;4.5;Medium;Time_Sensitive;5.8;30.0;1600;4
STU_0329;Male;25;18-25;No;Student;University;6.7;Long;Time_Sensitive;4.8;40.0;1000;5
STU_0330;Male;20;18-25;No;Student;University;3.0;Medium;Time_Sensitive;3.0;25.0;1000;5
STU_0331;Male;45;46-55;No;Student;University;4.7;Medium;Comfort_Seeking;5.0;30.0;900;4
STU_0332;Female;25;26-35;No;Student;University;2.7;Medium;Time_Sensitive;5.8;15.0;1800;4
STU_0333;Male;20;18-25;No;Student;University;23.3;Long;Cost_Sensitive;23.2;90.0;1100;4
STU_0334;Male;20;18-25;Yes;Student;University;2.5;Medium;Time_Sensitive;2.4;30.0;700;2
STU_0335;Male;30;26-35;No;Student;University;2.8;Medium;Cost_Sensitive;3.5;20.0;1600;3
STU_0336;Male;40;36-45;No;Student;University;7.1;Long;Comfort_Seeking;4.6;50.0;1200;3
STU_0337;Female;15;18-25;No;Student;University;3.3;Medium;Cost_Sensitive;1.0;25.0;600;5
STU_0338;Female;20;18-25;Yes;Student;University;7.1;Long;Eco_Conscious;5.3;55.0;600;5
STU_0339;Male;20;18-25;No;Student;University;4.6;Medium;Cost_Sensitive;7.4;40.0;1200;4
STU_0340;Male;35;36-45;No;Student;University;3.3;Medium;Time_Sensitive;5.7;20.0;1600;4
STU_0341;Male;25;18-25;No;Student;University;2.7;Medium;Eco_Conscious;4.5;15.0;1200;2
STU_0342;Male;35;36-45;No;Student;University;2.6;Medium;Comfort_Seeking;1.1;15.0;700;4
STU_0343;Male;20;18-25;No;Student;University;3.4;Medium;Eco_Conscious;3.1;20.0;1500;4
STU_0344;Male;15;18-25;No;Student;University;3.8;Medium;Cost_Sensitive;3.2;40.0;1100;4
STU_0345;Male;20;18-25;No;Student;University;2.6;Medium;Cost_Sensitive;3.4;20.0;300;3
STU_0346;Male;20;18-25;No;Student;University;4.0;Medium;Comfort_Seeking;4.4;30.0;1300;5
STU_0347;Female;20;18-25;No;Student;University;2.2;Medium;Time_Sensitive;1.6;25.0;1300;4
STU_0348;Male;20;18-25;No;Student;University;6.6;Long;Cost_Sensitive;7.7;45.0;900;5
STU_0349;Male;20;18-25;No;Student;University;7.3;Long;Comfort_Seeking;8.2;50.0;1100;5
STU_0350;Male;25;26-35;No;Student;University;2.8;Medium;Comfort_Seeking;2.6;25.0;1400;5
STU_0351;Male;15;18-25;No;Student;University;2.7;Medium;Comfort_Seeking;4.3;25.0;1300;3
STU_0352;Female;20;18-25;No;Student;University;4.7;Medium;Comfort_Seeking;7.5;35.0;600;2
STU_0353;Female;40;36-45;No;Student;University;8.8;Long;Comfort_Seeking;11.6;55.0;1600;3
STU_0354;Male;25;26-35;No;Student;University;10.1;Long;Cost_Sensitive;10.9;65.0;1700;2
STU_0355;Male;50;46-55;No;Student;University;1.8;Short;Cost_Sensitive;3.9;25.0;800;4
STU_0356;Female;50;46-55;Yes;Student;University;7.6;Long;Eco_Conscious;7.5;60.0;600;4
STU_0357;Male;20;18-25;No;Student;University;4.1;Medium;Time_Sensitive;6.8;30.0;1400;4
STU_0358;Male;20;18-25;No;Student;University;4.1;Medium;Time_Sensitive;3.1;35.0;900;3
STU_0359;Female;25;26-35;No;Student;University;5.7;Long;Time_Sensitive;8.0;40.0;1300;5
STU_0360;Male;15;18-25;No;Student;University;3.2;Medium;Time_Sensitive;3.7;25.0;1900;1
STU_0361;Male;15;18-25;No;Student;University;8.0;Long;Time_Sensitive;11.0;55.0;600;3
STU_0362;Female;25;26-35;No;Student;University;9.7;Long;Cost_Sensitive;10.8;65.0;900;4
STU_0363;Male;20;18-25;No;Student;University;9.9;Long;Cost_Sensitive;9.8;60.0;1100;4
STU_0364;Male;20;18-25;No;Student;University;1.4;Short;Time_Sensitive;2.3;10.0;1600;3
STU_0365;Female;15;18-25;No;Student;University;3.7;Medium;Eco_Conscious;5.6;25.0;2400;1
STU_0366;Male;20;18-25;No;Student;University;1.4;Short;Cost_Sensitive;3.5;15.0;1200;4
STU_0367;Female;20;18-25;No;Student;University;2.7;Medium;Time_Sensitive;3.1;25.0;600;2
STU_0368;Female;25;18-25;No;Student;University;1.0;Short;Eco_Conscious;2.5;10.0;1000;2
STU_0369;Male;30;26-35;No;Student;University;5.5;Long;Time_Sensitive;7.8;25.0;900;4
STU_0370;Male;20;18-25;No;Student;University;4.8;Medium;Cost_Sensitive;3.1;30.0;1400;3
STU_0371;Male;20;18-25;No;Student;University;3.3;Medium;Time_Sensitive;5.6;25.0;1300;3
STU_0372;Male;30;26-35;No;Student;University;2.6;Medium;Time_Sensitive;4.7;15.0;800;4
STU_0373;Male;35;36-45;No;Student;University;5.1;Long;Comfort_Seeking;7.9;30.0;900;5
STU_0374;Female;30;26-35;No;Student;University;2.3;Medium;Cost_Sensitive;2.2;25.0;1000;5
STU_0375;Male;30;26-35;No;Student;University;2.2;Medium;Eco_Conscious;3.4;20.0;1100;3
STU_0376;Male;20;18-25;No;Student;University;2.1;Medium;Cost_Sensitive;3.6;20.0;1100;3
STU_0377;Female;20;18-25;No;Student;University;3.7;Medium;Time_Sensitive;6.0;25.0;1200;3
STU_0378;Male;20;18-25;No;Student;University;3.0;Medium;Time_Sensitive;4.8;20.0;1600;3
STU_0379;Female;20;18-25;No;Student;University;3.4;Medium;Time_Sensitive;2.1;25.0;1000;4
STU_0380;Male;20;18-25;No;Student;University;5.7;Long;Time_Sensitive;6.9;40.0;1000;4
STU_0381;Male;25;18-25;No;Student;University;7.4;Long;Cost_Sensitive;11.4;40.0;700;4
STU_0382;Female;25;26-35;No;Student;University;9.8;Long;Time_Sensitive;11.0;70.0;1100;3
STU_0383;Male;20;18-25;No;Student;University;4.4;Medium;Eco_Conscious;8.2;35.0;1200;3
STU_0384;Female;20;18-25;No;Student;University;5.2;Long;Time_Sensitive;7.8;35.0;500;4
STU_0385;Female;20;18-25;No;Student;University;4.7;Medium;Comfort_Seeking;8.0;35.0;1000;3
STU_0386;Female;25;18-25;No;Student;University;1.6;Short;Eco_Conscious;3.4;20.0;1600;4
STU_0387;Male;15;18-25;No;Student;University;3.4;Medium;Time_Sensitive;5.3;25.0;1400;4
STU_0388;Male;30;26-35;No;Student;University;3.4;Medium;Cost_Sensitive;4.8;25.0;1300;4
STU_0389;Female;20;18-25;No;Student;University;3.1;Medium;Time_Sensitive;4.2;30.0;1400;4
STU_0390;Female;20;18-25;No;Student;University;4.1;Medium;Eco_Conscious;6.3;40.0;900;4
STU_0391;Other_NA;20;18-25;No;Student;University;3.7;Medium;Cost_Sensitive;3.7;30.0;900;3
STU_0392;Male;25;26-35;No;Student;University;2.4;Medium;Comfort_Seeking;6.9;15.0;1600;1
STU_0393;Male;20;18-25;No;Student;University;3.8;Medium;Cost_Sensitive;3.1;25.0;1400;4
STU_0394;Female;20;18-25;No;Student;University;2.9;Medium;Comfort_Seeking;5.4;30.0;900;3
STU_0395;Male;20;18-25;No;Student;University;0.9;Short;Cost_Sensitive;4.8;5.0;500;4
STU_0396;Female;20;18-25;No;Student;University;1.9;Short;Comfort_Seeking;2.8;15.0;900;4
STU_0397;Female;25;26-35;No;Student;University;4.4;Medium;Time_Sensitive;3.3;35.0;1300;5
STU_0398;Male;30;26-35;No;Student;University;8.0;Long;Time_Sensitive;10.4;45.0;900;5
STU_0399;Female;20;18-25;No;Student;University;1.0;Short;Cost_Sensitive;2.7;20.0;1300;1
STU_0400;Female;25;26-35;No;Student;University;2.5;Medium;Time_Sensitive;5.1;25.0;1600;5
STU_0401;Male;30;26-35;No;Student;University;5.4;Long;Comfort_Seeking;5.9;45.0;1100;4
STU_0402;Female;30;26-35;No;Student;University;7.0;Long;Cost_Sensitive;10.6;50.0;1200;4
STU_0403;Male;30;26-35;No;Student;University;3.3;Medium;Cost_Sensitive;1.0;20.0;1400;1
STU_0404;Female;20;18-25;No;Student;University;2.8;Medium;Eco_Conscious;4.6;25.0;800;5
STU_0405;Male;20;18-25;No;Student;University;8.6;Long;Time_Sensitive;11.2;60.0;900;2
STU_0406;Female;20;18-25;No;Student;University;6.7;Long;Time_Sensitive;7.4;50.0;1400;5
STU_0407;Male;30;26-35;No;Student;University;7.0;Long;Eco_Conscious;8.0;40.0;1200;1
STU_0408;Male;20;18-25;No;Student;University;3.2;Medium;Cost_Sensitive;3.4;20.0;1200;4
STU_0409;Female;30;26-35;No;Student;University;8.1;Long;Comfort_Seeking;8.4;45.0;1200;3
STU_0410;Male;25;26-35;No;Student;University;1.4;Short;Time_Sensitive;1.0;25.0;1500;3
STU_0411;Male;20;18-25;No;Student;University;8.2;Long;Cost_Sensitive;7.2;55.0;1300;2
STU_0412;Female;30;26-35;No;Student;University;4.0;Medium;Eco_Conscious;3.5;25.0;1300;3
STU_0413;Female;20;18-25;No;Student;University;4.5;Medium;Eco_Conscious;6.6;35.0;1600;2
STU_0414;Male;20;18-25;No;Student;University;2.4;Medium;Time_Sensitive;2.5;20.0;1700;4
STU_0415;Female;30;26-35;No;Student;University;1.4;Short;Eco_Conscious;1.8;10.0;1900;4
STU_0416;Male;15;18-25;No;Student;University;4.5;Medium;Cost_Sensitive;4.6;30.0;900;5
STU_0417;Male;30;26-35;No;Student;University;5.8;Long;Time_Sensitive;5.1;40.0;2000;4
STU_0418;Male;35;26-35;No;Student;University;6.4;Long;Comfort_Seeking;7.4;50.0;800;2
STU_0419;Female;25;18-25;No;Student;University;6.0;Long;Cost_Sensitive;7.2;35.0;1800;3
STU_0420;Female;20;18-25;Yes;Student;University;5.2;Long;Time_Sensitive;7.4;30.0;400;3
STU_0421;Female;20;18-25;No;Student;University;2.4;Medium;Comfort_Seeking;4.8;15.0;1100;5
STU_0422;Female;15;18-25;No;Student;University;6.6;Long;Comfort_Seeking;8.1;40.0;1200;5
STU_0423;Male;45;46-55;No;Student;University;2.3;Medium;Eco_Conscious;2.9;20.0;700;3
STU_0424;Male;20;18-25;No;Student;University;8.1;Long;Time_Sensitive;7.6;45.0;1200;2
STU_0425;Male;15;18-25;No;Student;University;4.0;Medium;Time_Sensitive;3.3;35.0;900;5
STU_0426;Male;15;18-25;No;Student;University;4.1;Medium;Comfort_Seeking;3.4;25.0;700;5
STU_0427;Male;20;18-25;No;Student;University;7.0;Long;Comfort_Seeking;7.8;45.0;1100;5
STU_0428;Female;30;26-35;No;Student;University;7.6;Long;Cost_Sensitive;6.6;60.0;1700;5
STU_0429;Male;20;18-25;No;Student;University;6.6;Long;Time_Sensitive;9.8;45.0;1100;4
STU_0430;Male;25;26-35;No;Student;University;2.6;Medium;Time_Sensitive;3.6;25.0;1500;3
STU_0431;Male;20;18-25;No;Student;University;6.6;Long;Eco_Conscious;9.8;55.0;900;4
STU_0432;Female;45;46-55;No;Student;University;2.6;Medium;Eco_Conscious;4.8;30.0;600;4
STU_0433;Male;25;18-25;No;Student;University;6.7;Long;Eco_Conscious;5.8;45.0;1300;4
STU_0434;Male;20;18-25;No;Student;University;1.8;Short;Comfort_Seeking;2.9;15.0;1800;4
STU_0435;Male;50;46-55;No;Student;University;4.0;Medium;Cost_Sensitive;1.9;30.0;1000;3
STU_0436;Female;20;18-25;No;Student;University;2.6;Medium;Cost_Sensitive;4.0;20.0;1400;3
STU_0437;Male;50;46-55;No;Student;University;7.0;Long;Eco_Conscious;6.2;45.0;1500;3
STU_0438;Female;20;18-25;No;Student;University;8.1;Long;Time_Sensitive;6.4;55.0;1100;2
STU_0439;Female;20;18-25;No;Student;University;4.7;Medium;Cost_Sensitive;8.3;35.0;1100;4
STU_0440;Male;20;18-25;No;Student;University;4.6;Medium;Cost_Sensitive;7.3;25.0;1300;5
STU_0441;Male;30;26-35;No;Student;University;6.4;Long;Eco_Conscious;8.7;50.0;1400;5
STU_0442;Other_NA;20;18-25;No;Student;University;8.1;Long;Comfort_Seeking;9.8;55.0;700;3
STU_0443;Male;25;18-25;No;Student;University;4.3;Medium;Time_Sensitive;2.9;30.0;1300;4
STU_0444;Male;20;18-25;No;Student;University;3.1;Medium;Time_Sensitive;3.4;25.0;1200;1
STU_0445;Female;20;18-25;No;Student;University;6.2;Long;Cost_Sensitive;6.1;45.0;900;4
STU_0446;Female;15;18-25;No;Student;University;1.4;Short;Eco_Conscious;1.0;10.0;1100;3
STU_0447;Other_NA;25;26-35;No;Student;University;7.2;Long;Comfort_Seeking;6.6;45.0;700;3
STU_0448;Female;35;36-45;No;Student;University;2.8;Medium;Eco_Conscious;2.9;15.0;600;5
STU_0449;Male;55;46-55;No;Student;University;3.7;Medium;Time_Sensitive;4.8;40.0;900;4
STU_0450;Male;25;26-35;No;Student;University;7.2;Long;Cost_Sensitive;12.2;50.0;1500;1
STU_0451;Female;25;18-25;No;Student;University;3.3;Medium;Cost_Sensitive;4.3;20.0;1000;3
STU_0452;Male;25;26-35;No;Student;University;6.2;Long;Eco_Conscious;7.0;60.0;800;4
STU_0453;Male;15;18-25;No;Student;University;8.2;Long;Comfort_Seeking;8.0;50.0;900;3
STU_0454;Female;20;18-25;No;Student;University;4.5;Medium;Comfort_Seeking;6.6;30.0;1300;5
STU_0455;Male;20;18-25;No;Student;University;5.0;Long;Time_Sensitive;3.9;35.0;1700;4
STU_0456;Male;20;18-25;No;Student;University;3.9;Medium;Eco_Conscious;8.2;25.0;1400;4
STU_0457;Male;30;26-35;No;Student;University;4.5;Medium;Comfort_Seeking;5.1;35.0;1600;4
STU_0458;Male;15;18-25;No;Student;University;2.2;Medium;Cost_Sensitive;2.6;10.0;800;3
STU_0459;Male;20;18-25;No;Student;University;3.6;Medium;Time_Sensitive;6.3;35.0;1100;3
STU_0460;Male;15;18-25;No;Student;University;2.0;Short;Comfort_Seeking;1.6;15.0;1500;3
STU_0461;Male;45;46-55;No;Student;University;2.5;Medium;Time_Sensitive;4.9;20.0;500;4
STU_0462;Female;15;18-25;No;Student;University;1.3;Short;Comfort_Seeking;5.1;20.0;900;3
STU_0463;Female;15;18-25;No;Student;University;4.9;Medium;Comfort_Seeking;5.2;35.0;1500;5
STU_0464;Male;25;18-25;No;Student;University;11.4;Long;Eco_Conscious;14.8;70.0;1200;3
STU_0465;Female;25;26-35;No;Student;University;3.2;Medium;Comfort_Seeking;5.4;20.0;800;2
STU_0466;Male;25;18-25;No;Student;University;7.4;Long;Eco_Conscious;9.0;60.0;600;2
STU_0467;Male;15;18-25;No;Student;University;8.1;Long;Eco_Conscious;10.9;55.0;1600;1
STU_0468;Female;15;18-25;No;Student;University;2.1;Medium;Time_Sensitive;6.2;15.0;400;3
STU_0469;Male;15;18-25;No;Student;University;2.4;Medium;Cost_Sensitive;4.0;20.0;1400;3
STU_0470;Female;15;18-25;No;Student;University;7.5;Long;Time_Sensitive;9.3;45.0;1000;1
STU_0471;Male;20;18-25;No;Student;University;4.0;Medium;Eco_Conscious;7.4;40.0;1500;4
STU_0472;Female;50;46-55;No;Student;University;2.0;Short;Cost_Sensitive;1.1;20.0;600;4
STU_0473;Male;20;18-25;Yes;Student;University;2.9;Medium;Cost_Sensitive;1.0;20.0;600;2
STU_0474;Female;15;18-25;No;Student;University;5.4;Long;Cost_Sensitive;6.0;40.0;1300;4
STU_0475;Male;45;36-45;Yes;Student;University;2.6;Medium;Comfort_Seeking;1.0;20.0;400;4
STU_0476;Other_NA;15;18-25;No;Student;University;0.8;Short;Comfort_Seeking;1.6;5.0;900;5
STU_0477;Male;15;18-25;No;Student;University;3.5;Medium;Comfort_Seeking;5.0;30.0;1100;4
STU_0478;Male;25;18-25;No;Student;University;3.7;Medium;Time_Sensitive;4.1;30.0;1100;3
STU_0479;Female;20;18-25;No;Student;University;4.2;Medium;Comfort_Seeking;4.8;35.0;1800;4
STU_0480;Male;40;36-45;Yes;Student;University;8.8;Long;Comfort_Seeking;7.2;55.0;500;4
STU_0481;Male;20;18-25;No;Student;University;4.4;Medium;Time_Sensitive;6.6;30.0;1300;3
STU_0482;Female;30;26-35;No;Student;University;4.9;Medium;Eco_Conscious;3.7;35.0;1300;5
STU_0483;Male;15;18-25;No;Student;University;7.8;Long;Cost_Sensitive;4.4;60.0;1400;3
STU_0484;Male;25;18-25;No;Student;University;4.2;Medium;Comfort_Seeking;4.7;30.0;700;5
STU_0485;Male;20;18-25;No;Student;University;14.7;Long;Time_Sensitive;15.7;90.0;1900;4
STU_0486;Female;20;18-25;No;Student;University;2.0;Medium;Time_Sensitive;3.4;20.0;800;4
STU_0487;Male;25;18-25;No;Student;University;2.4;Medium;Eco_Conscious;1.5;25.0;1100;4
STU_0488;Male;25;26-35;No;Student;University;6.0;Long;Time_Sensitive;6.8;40.0;1700;4
STU_0489;Female;20;18-25;No;Student;University;8.8;Long;Cost_Sensitive;9.8;55.0;1800;4
STU_0490;Female;50;46-55;No;Student;University;3.7;Medium;Eco_Conscious;4.8;30.0;1300;5
STU_0491;Male;20;18-25;No;Student;University;2.3;Medium;Cost_Sensitive;3.0;30.0;1000;4
STU_0492;Male;30;26-35;Yes;Student;University;11.8;Long;Eco_Conscious;12.4;70.0;200;5
STU_0493;Male;30;26-35;No;Student;University;2.6;Medium;Eco_Conscious;1.0;20.0;1200;5
STU_0494;Male;25;26-35;No;Student;University;5.1;Long;Eco_Conscious;4.3;35.0;1200;5
STU_0495;Male;30;26-35;No;Student;University;9.1;Long;Eco_Conscious;6.9;55.0;700;4
STU_0496;Male;25;26-35;No;Student;University;3.2;Medium;Eco_Conscious;6.7;25.0;1600;4
STU_0497;Male;20;18-25;No;Student;University;2.9;Medium;Eco_Conscious;5.3;20.0;1200;2
STU_0498;Male;20;18-25;Yes;Student;University;3.0;Medium;Eco_Conscious;4.4;25.0;600;4
STU_0499;Female;25;18-25;No;Student;University;7.1;Long;Eco_Conscious;5.0;45.0;1000;3
STU_0500;Other_NA;45;46-55;Yes;Student;University;7.8;Long;Comfort_Seeking;9.5;55.0;400;3
STU_0501;Female;25;18-25;No;Student;University;4.3;Medium;Comfort_Seeking;7.6;30.0;700;3
STU_0502;Male;30;26-35;No;Student;University;12.7;Long;Cost_Sensitive;13.3;80.0;1500;5
STU_0503;Male;20;18-25;No;Student;University;4.3;Medium;Time_Sensitive;5.1;35.0;1200;5
STU_0504;Female;20;18-25;No;Student;University;9.0;Long;Comfort_Seeking;10.3;60.0;1700;4
STU_0505;Female;15;18-25;No;Student;University;3.3;Medium;Time_Sensitive;4.8;20.0;1200;4
STU_0506;Male;20;18-25;No;Student;University;16.5;Long;Cost_Sensitive;17.2;90.0;800;4
STU_0507;Female;20;18-25;No;Student;University;10.6;Long;Time_Sensitive;12.1;75.0;700;4
STU_0508;Female;25;18-25;No;Student;University;3.9;Medium;Cost_Sensitive;4.4;35.0;1000;3
STU_0509;Female;20;18-25;No;Student;University;9.8;Long;Cost_Sensitive;8.6;60.0;1100;3
STU_0510;Female;25;18-25;No;Student;University;9.5;Long;Comfort_Seeking;8.8;60.0;1000;3
STU_0511;Male;15;18-25;No;Student;University;10.5;Long;Time_Sensitive;11.4;65.0;1200;4
STU_0512;Male;20;18-25;No;Student;University;1.0;Short;Time_Sensitive;1.7;15.0;900;4
STU_0513;Female;25;26-35;No;Student;University;6.4;Long;Comfort_Seeking;5.6;40.0;1200;4
STU_0514;Female;20;18-25;No;Student;University;5.8;Long;Comfort_Seeking;6.4;45.0;1000;5
STU_0515;Male;25;18-25;No;Student;University;5.6;Long;Time_Sensitive;8.2;40.0;1400;2
STU_0516;Male;15;18-25;No;Student;University;4.8;Medium;Cost_Sensitive;5.8;35.0;1000;3
STU_0517;Male;20;18-25;Yes;Student;University;4.9;Medium;Comfort_Seeking;5.1;30.0;800;3
STU_0518;Female;20;18-25;No;Student;University;8.9;Long;Eco_Conscious;9.7;60.0;1400;1
STU_0519;Other_NA;20;18-25;No;Student;University;5.8;Long;Eco_Conscious;6.6;35.0;1200;3
STU_0520;Male;20;18-25;No;Student;University;4.8;Medium;Comfort_Seeking;2.1;30.0;1100;3
STU_0521;Male;20;18-25;No;Student;University;8.2;Long;Eco_Conscious;9.7;55.0;600;4
STU_0522;Male;20;18-25;No;Student;University;5.4;Long;Time_Sensitive;6.8;50.0;1600;3
STU_0523;Female;25;26-35;No;Student;University;5.7;Long;Eco_Conscious;6.4;40.0;900;4
STU_0524;Female;30;26-35;No;Student;University;12.6;Long;Time_Sensitive;14.1;65.0;1200;4
STU_0525;Female;20;18-25;No;Student;University;3.3;Medium;Eco_Conscious;6.4;20.0;1300;2
STU_0526;Male;20;18-25;No;Student;University;1.7;Short;Eco_Conscious;4.4;20.0;1100;4
STU_0527;Male;20;18-25;No;Student;University;4.4;Medium;Cost_Sensitive;3.7;25.0;1600;2
STU_0528;Male;20;18-25;No;Student;University;4.8;Medium;Time_Sensitive;4.1;40.0;700;5
STU_0529;Male;40;36-45;No;Student;University;6.4;Long;Time_Sensitive;9.0;45.0;1800;5
STU_0530;Female;20;18-25;No;Student;University;4.5;Medium;Time_Sensitive;1.9;35.0;1400;3
STU_0531;Female;20;18-25;No;Student;University;6.6;Long;Eco_Conscious;6.8;40.0;1100;5
STU_0532;Other_NA;20;18-25;No;Student;University;18.3;Long;Time_Sensitive;17.8;90.0;1100;4
STU_0533;Other_NA;30;26-35;No;Student;University;6.7;Long;Comfort_Seeking;4.1;45.0;400;5
STU_0534;Male;25;18-25;No;Student;University;7.5;Long;Cost_Sensitive;8.3;50.0;900;4
STU_0535;Female;15;18-25;No;Student;University;3.9;Medium;Eco_Conscious;6.5;30.0;1000;3
