profile_id,archetype,seed,beta,phi,raw_hv_pi,raw_hv_nsga2
TIME_0005,time_sensitive,0,0.2,0.04,8.106145216854792e-06,8.159125420711442e-06
TIME_0005,time_sensitive,1,0.2,0.04,5.518986262900441e-06,6.465229696085509e-06
TIME_0005,time_sensitive,3,0.2,0.04,3.323561591802099e-06,4.075842480204997e-06
TIME_0005,time_sensitive,2,0.2,0.04,8.386378278334257e-06,8.406550434783559e-06
TIME_0005,time_sensitive,4,0.2,0.04,1.1963575219524677e-05,1.2239730186156813e-05
COMF_0006,comfort_seeker,0,0.2,0.04,0.00039241047377075553,0.00043140018451516467
COMF_0006,comfort_seeker,1,0.2,0.04,23.202272497975382,22.51087886825373
COMF_0006,comfort_seeker,3,0.2,0.04,11.449760982142644,11.868497126291539
COMF_0006,comfort_seeker,2,0.2,0.04,0.00021259464336519543,0.0002189646195438082
COMF_0006,comfort_seeker,4,0.2,0.04,2.732199160617525,2.813050022832879
COMF_0007,comfort_seeker,0,0.2,0.04,1.2934945395047527e-05,1.4547027955569344e-05
COMF_0007,comfort_seeker,1,0.2,0.04,2.019880911127309,2.072702806060735
COMF_0007,comfort_seeker,2,0.2,0.04,1.5889680096869798e-05,1.5818382444267478e-05
COMF_0007,comfort_seeker,3,0.2,0.04,2.3313865938205244e-05,2.4442043666546308e-05
COMF_0007,comfort_seeker,4,0.2,0.04,1.4702565720501785e-05,1.529550586581064e-05
ECO__0000,eco_conscious,0,0.2,0.08,4.442735277605822e-06,5.083147273074975e-06
ECO__0000,eco_conscious,1,0.2,0.08,6.403695213960859e-06,6.677840361854859e-06
ECO__0000,eco_conscious,2,0.2,0.08,3.7445968442707444e-06,3.986121154175516e-06
ECO__0000,eco_conscious,3,0.2,0.08,4.908507272721326e-06,5.3463910248428535e-06
ECO__0000,eco_conscious,4,0.2,0.08,7.72212909646528e-06,8.17882967539634e-06
ECO__0001,eco_conscious,0,0.2,0.08,0.0259572521647889,0.027449421620294734
ECO__0001,eco_conscious,1,0.2,0.08,0.022979344906935355,0.024958550887755136
ECO__0001,eco_conscious,2,0.2,0.08,0.01875002624755165,0.023073086770151446
ECO__0001,eco_conscious,3,0.2,0.08,0.019431167786533157,0.019883708427019402
ECO__0001,eco_conscious,4,0.2,0.08,0.017276962300593716,0.018564672411853268
COST_0002,cost_sensitive,0,0.2,0.08,0.00014810143500997762,0.00015486965240330946
COST_0002,cost_sensitive,1,0.2,0.08,5.06236864170025e-05,5.925392294562356e-05
COST_0002,cost_sensitive,3,0.2,0.08,3.339724868606285e-05,3.603762532331022e-05
COST_0002,cost_sensitive,2,0.2,0.08,0.00013489586240094235,0.00013726745239389125
COST_0002,cost_sensitive,4,0.2,0.08,2.600857061747835e-05,3.0915864718353885e-05
COST_0003,cost_sensitive,0,0.2,0.08,3.928894819328066e-06,3.989691630015644e-06
COST_0003,cost_sensitive,1,0.2,0.08,3.0769519287349837e-06,3.29325398495545e-06
COST_0003,cost_sensitive,2,0.2,0.08,1.5267969590855368e-06,1.618933495752179e-06
COST_0003,cost_sensitive,3,0.2,0.08,3.3541885818086094e-06,3.5334577054708007e-06
COST_0003,cost_sensitive,4,0.2,0.08,2.8273681903076337e-06,3.2295631972586764e-06
TIME_0004,time_sensitive,0,0.2,0.08,1.6762626067220686e-05,1.7510067505681387e-05
TIME_0004,time_sensitive,1,0.2,0.08,1.4808409753192401e-05,1.563446812660936e-05
TIME_0004,time_sensitive,2,0.2,0.08,5.979648081279255e-06,7.3810506595131895e-06
TIME_0004,time_sensitive,3,0.2,0.08,1.4735142964481337e-05,1.570960636179101e-05
TIME_0004,time_sensitive,4,0.2,0.08,1.6759927086325802e-05,1.802002746878484e-05
TIME_0005,time_sensitive,0,0.2,0.08,8.106145216854792e-06,8.159125420711442e-06
TIME_0005,time_sensitive,1,0.2,0.08,5.518986262900441e-06,6.465229696085509e-06
TIME_0005,time_sensitive,2,0.2,0.08,8.386378278334257e-06,8.406550434783559e-06
TIME_0005,time_sensitive,3,0.2,0.08,3.323561591802099e-06,4.075842480204997e-06
TIME_0005,time_sensitive,4,0.2,0.08,1.1963575219524677e-05,1.2239730186156813e-05
COMF_0006,comfort_seeker,0,0.2,0.08,0.00039241047377075553,0.00043140018451516467
COMF_0006,comfort_seeker,1,0.2,0.08,23.202272497975382,22.51087886825373
COMF_0006,comfort_seeker,2,0.2,0.08,0.00021259464336519543,0.0002189646195438082
COMF_0006,comfort_seeker,3,0.2,0.08,11.449760982142644,11.868497126291539
COMF_0006,comfort_seeker,4,0.2,0.08,2.732199160617525,2.813050022832879
COMF_0007,comfort_seeker,0,0.2,0.08,1.2934945395047527e-05,1.4547027955569344e-05
COMF_0007,comfort_seeker,1,0.2,0.08,2.019880911127309,2.072702806060735
COMF_0007,comfort_seeker,2,0.2,0.08,1.5889680096869798e-05,1.5818382444267478e-05
COMF_0007,comfort_seeker,3,0.2,0.08,2.3313865938205244e-05,2.4442043666546308e-05
COMF_0007,comfort_seeker,4,0.2,0.08,1.4702565720501785e-05,1.529550586581064e-05
ECO__0000,eco_conscious,0,0.3,0.0,4.442735277605822e-06,5.083147273074975e-06
ECO__0000,eco_conscious,1,0.3,0.0,6.403695213960859e-06,6.677840361854859e-06
ECO__0000,eco_conscious,2,0.3,0.0,3.7445968442707444e-06,3.986121154175516e-06
ECO__0000,eco_conscious,3,0.3,0.0,4.908507272721326e-06,5.3463910248428535e-06
ECO__0000,eco_conscious,4,0.3,0.0,7.72212909646528e-06,8.17882967539634e-06
ECO__0001,eco_conscious,0,0.3,0.0,0.008142378506178884,0.008258527568053502
ECO__0001,eco_conscious,1,0.3,0.0,0.023218057963441854,0.024958550887755136
ECO__0001,eco_conscious,2,0.3,0.0,0.0222374265217421,0.023116793342836284
ECO__0001,eco_conscious,4,0.3,0.0,0.016184284779816146,0.017531026602837185
ECO__0001,eco_conscious,3,0.3,0.0,0.018613963733604202,0.019883708427019402
COST_0002,cost_sensitive,0,0.3,0.0,0.00014810143500997762,0.00015486965240330946
COST_0002,cost_sensitive,1,0.3,0.0,5.06236864170025e-05,5.925392294562356e-05
COST_0002,cost_sensitive,2,0.3,0.0,0.00013489586240094235,0.00013726745239389125
COST_0002,cost_sensitive,3,0.3,0.0,3.339724868606285e-05,3.603762532331022e-05
COST_0002,cost_sensitive,4,0.3,0.0,2.600857061747835e-05,3.0915864718353885e-05
COST_0003,cost_sensitive,0,0.3,0.0,3.928894819328066e-06,3.989691630015644e-06
COST_0003,cost_sensitive,1,0.3,0.0,3.0769519287349837e-06,3.29325398495545e-06
COST_0003,cost_sensitive,2,0.3,0.0,1.5267969590855368e-06,1.618933495752179e-06
COST_0003,cost_sensitive,3,0.3,0.0,3.3541885818086094e-06,3.5334577054708007e-06
COST_0003,cost_sensitive,4,0.3,0.0,2.8273681903076337e-06,3.2295631972586764e-06
TIME_0004,time_sensitive,0,0.3,0.0,1.6562271719796408e-05,1.7510067505681387e-05
TIME_0004,time_sensitive,1,0.3,0.0,1.5082548986637316e-05,1.563446812660936e-05
TIME_0004,time_sensitive,2,0.3,0.0,6.926043187644013e-06,7.488505103090587e-06
TIME_0004,time_sensitive,3,0.3,0.0,1.2515656688105344e-05,1.2996362076382373e-05
TIME_0004,time_sensitive,4,0.3,0.0,1.4417751766037951e-05,1.5554388487384925e-05
TIME_0005,time_sensitive,0,0.3,0.0,8.106145216854792e-06,8.159125420711442e-06
TIME_0005,time_sensitive,1,0.3,0.0,5.518986262900441e-06,6.465229696085509e-06
TIME_0005,time_sensitive,2,0.3,0.0,8.386378278334257e-06,8.406550434783559e-06
TIME_0005,time_sensitive,3,0.3,0.0,3.323561591802099e-06,4.075842480204997e-06
TIME_0005,time_sensitive,4,0.3,0.0,1.1963575219524677e-05,1.2239730186156813e-05
COMF_0006,comfort_seeker,0,0.3,0.0,0.00039241047377075553,0.00043140018451516467
COMF_0006,comfort_seeker,1,0.3,0.0,23.202272497975382,22.51087886825373
COMF_0006,comfort_seeker,2,0.3,0.0,0.00021259464336519543,0.0002189646195438082
COMF_0006,comfort_seeker,3,0.3,0.0,11.449760982142644,11.868497126291539
COMF_0006,comfort_seeker,4,0.3,0.0,2.732199160617525,2.813050022832879
COMF_0007,comfort_seeker,0,0.3,0.0,2.039317804902774e-05,2.079273626227289e-05
COMF_0007,comfort_seeker,1,0.3,0.0,1.9852276751031523,2.072702806060735
COMF_0007,comfort_seeker,2,0.3,0.0,1.5080562995019065e-05,1.5818382444267478e-05
COMF_0007,comfort_seeker,3,0.3,0.0,2.3746271165452562e-05,2.4442043666546308e-05
COMF_0007,comfort_seeker,4,0.3,0.0,1.5453159153068453e-05,1.6336946006331827e-05
ECO__0000,eco_conscious,0,0.3,0.04,4.442735277605822e-06,5.083147273074975e-06
ECO__0000,eco_conscious,1,0.3,0.04,6.403695213960859e-06,6.677840361854859e-06
ECO__0000,eco_conscious,2,0.3,0.04,3.7445968442707444e-06,3.986121154175516e-06
ECO__0000,eco_conscious,3,0.3,0.04,4.908507272721326e-06,5.3463910248428535e-06
ECO__0000,eco_conscious,4,0.3,0.04,7.72212909646528e-06,8.17882967539634e-06
ECO__0001,eco_conscious,0,0.3,0.04,0.008142378506178884,0.008258527568053502
ECO__0001,eco_conscious,1,0.3,0.04,0.023218057963441854,0.024958550887755136
ECO__0001,eco_conscious,2,0.3,0.04,0.0222374265217421,0.023116793342836284
ECO__0001,eco_conscious,3,0.3,0.04,0.018613963733604202,0.019883708427019402
ECO__0001,eco_conscious,4,0.3,0.04,0.016184284779816146,0.017531026602837185
COST_0002,cost_sensitive,0,0.3,0.04,0.00014810143500997762,0.00015486965240330946
COST_0002,cost_sensitive,1,0.3,0.04,5.06236864170025e-05,5.925392294562356e-05
COST_0002,cost_sensitive,2,0.3,0.04,0.00013489586240094235,0.00013726745239389125
COST_0002,cost_sensitive,3,0.3,0.04,3.339724868606285e-05,3.603762532331022e-05
COST_0002,cost_sensitive,4,0.3,0.04,2.600857061747835e-05,3.0915864718353885e-05
COST_0003,cost_sensitive,0,0.3,0.04,3.928894819328066e-06,3.989691630015644e-06
COST_0003,cost_sensitive,1,0.3,0.04,3.0769519287349837e-06,3.29325398495545e-06
COST_0003,cost_sensitive,2,0.3,0.04,1.5267969590855368e-06,1.618933495752179e-06
COST_0003,cost_sensitive,3,0.3,0.04,3.3541885818086094e-06,3.5334577054708007e-06
COST_0003,cost_sensitive,4,0.3,0.04,2.8273681903076337e-06,3.2295631972586764e-06
TIME_0004,time_sensitive,0,0.3,0.04,1.6562271719796408e-05,1.7510067505681387e-05
TIME_0004,time_sensitive,1,0.3,0.04,1.5082548986637316e-05,1.563446812660936e-05
TIME_0004,time_sensitive,2,0.3,0.04,6.926043187644013e-06,7.488505103090587e-06
TIME_0004,time_sensitive,3,0.3,0.04,1.2515656688105344e-05,1.2996362076382373e-05
TIME_0004,time_sensitive,4,0.3,0.04,1.4417751766037951e-05,1.5554388487384925e-05
TIME_0005,time_sensitive,0,0.3,0.04,8.106145216854792e-06,8.159125420711442e-06
TIME_0005,time_sensitive,1,0.3,0.04,5.518986262900441e-06,6.465229696085509e-06
TIME_0005,time_sensitive,2,0.3,0.04,8.386378278334257e-06,8.406550434783559e-06
TIME_0005,time_sensitive,3,0.3,0.04,3.323561591802099e-06,4.075842480204997e-06
TIME_0005,time_sensitive,4,0.3,0.04,1.1963575219524677e-05,1.2239730186156813e-05
COMF_0006,comfort_seeker,0,0.3,0.04,0.00039241047377075553,0.00043140018451516467
COMF_0006,comfort_seeker,1,0.3,0.04,23.202272497975382,22.51087886825373
COMF_0006,comfort_seeker,2,0.3,0.04,0.00021259464336519543,0.0002189646195438082
COMF_0006,comfort_seeker,3,0.3,0.04,11.449760982142644,11.868497126291539
COMF_0007,comfort_seeker,0,0.3,0.04,2.039317804902774e-05,2.079273626227289e-05
COMF_0006,comfort_seeker,4,0.3,0.04,2.732199160617525,2.813050022832879
COMF_0007,comfort_seeker,1,0.3,0.04,1.9852276751031523,2.072702806060735
COMF_0007,comfort_seeker,2,0.3,0.04,1.5080562995019065e-05,1.5818382444267478e-05
COMF_0007,comfort_seeker,3,0.3,0.04,2.3746271165452562e-05,2.4442043666546308e-05
COMF_0007,comfort_seeker,4,0.3,0.04,1.5453159153068453e-05,1.6336946006331827e-05
ECO__0000,eco_conscious,0,0.3,0.08,4.442735277605822e-06,5.083147273074975e-06
ECO__0000,eco_conscious,1,0.3,0.08,6.403695213960859e-06,6.677840361854859e-06
ECO__0000,eco_conscious,2,0.3,0.08,3.7445968442707444e-06,3.986121154175516e-06
ECO__0000,eco_conscious,3,0.3,0.08,4.908507272721326e-06,5.3463910248428535e-06
ECO__0000,eco_conscious,4,0.3,0.08,7.72212909646528e-06,8.17882967539634e-06
ECO__0001,eco_conscious,0,0.3,0.08,0.008142378506178884,0.008258527568053502
ECO__0001,eco_conscious,1,0.3,0.08,0.023218057963441854,0.024958550887755136
ECO__0001,eco_conscious,2,0.3,0.08,0.0222374265217421,0.023116793342836284
ECO__0001,eco_conscious,3,0.3,0.08,0.018613963733604202,0.019883708427019402
ECO__0001,eco_conscious,4,0.3,0.08,0.016184284779816146,0.017531026602837185
COST_0002,cost_sensitive,0,0.3,0.08,0.00014810143500997762,0.00015486965240330946
COST_0002,cost_sensitive,1,0.3,0.08,5.06236864170025e-05,5.925392294562356e-05
COST_0002,cost_sensitive,2,0.3,0.08,0.00013489586240094235,0.00013726745239389125
COST_0002,cost_sensitive,3,0.3,0.08,3.339724868606285e-05,3.603762532331022e-05
COST_0002,cost_sensitive,4,0.3,0.08,2.600857061747835e-05,3.0915864718353885e-05
COST_0003,cost_sensitive,0,0.3,0.08,3.928894819328066e-06,3.989691630015644e-06
COST_0003,cost_sensitive,1,0.3,0.08,3.0769519287349837e-06,3.29325398495545e-06
COST_0003,cost_sensitive,2,0.3,0.08,1.5267969590855368e-06,1.618933495752179e-06
COST_0003,cost_sensitive,3,0.3,0.08,3.3541885818086094e-06,3.5334577054708007e-06
COST_0003,cost_sensitive,4,0.3,0.08,2.8273681903076337e-06,3.2295631972586764e-06
TIME_0004,time_sensitive,0,0.3,0.08,1.6562271719796408e-05,1.7510067505681387e-05
TIME_0004,time_sensitive,1,0.3,0.08,1.5082548986637316e-05,1.563446812660936e-05
TIME_0004,time_sensitive,2,0.3,0.08,6.926043187644013e-06,7.488505103090587e-06
TIME_0004,time_sensitive,3,0.3,0.08,1.2515656688105344e-05,1.2996362076382373e-05
TIME_0004,time_sensitive,4,0.3,0.08,1.4417751766037951e-05,1.5554388487384925e-05
TIME_0005,time_sensitive,0,0.3,0.08,8.106145216854792e-06,8.159125420711442e-06
TIME_0005,time_sensitive,1,0.3,0.08,5.518986262900441e-06,6.465229696085509e-06
TIME_0005,time_sensitive,2,0.3,0.08,8.386378278334257e-06,8.406550434783559e-06
TIME_0005,time_sensitive,3,0.3,0.08,3.323561591802099e-06,4.075842480204997e-06
TIME_0005,time_sensitive,4,0.3,0.08,1.1963575219524677e-05,1.2239730186156813e-05
COMF_0006,comfort_seeker,0,0.3,0.08,0.00039241047377075553,0.00043140018451516467
COMF_0006,comfort_seeker,1,0.3,0.08,23.202272497975382,22.51087886825373
COMF_0006,comfort_seeker,2,0.3,0.08,0.00021259464336519543,0.0002189646195438082
COMF_0006,comfort_seeker,3,0.3,0.08,11.449760982142644,11.868497126291539
COMF_0006,comfort_seeker,4,0.3,0.08,2.732199160617525,2.813050022832879
COMF_0007,comfort_seeker,0,0.3,0.08,2.039317804902774e-05,2.079273626227289e-05
COMF_0007,comfort_seeker,1,0.3,0.08,1.9852276751031523,2.072702806060735
COMF_0007,comfort_seeker,2,0.3,0.08,1.5080562995019065e-05,1.5818382444267478e-05
COMF_0007,comfort_seeker,3,0.3,0.08,2.3746271165452562e-05,2.4442043666546308e-05
COMF_0007,comfort_seeker,4,0.3,0.08,1.5453159153068453e-05,1.6336946006331827e-05
