profile_id,archetype,seed,rho,algorithm,raw_hv,nHV
TIME_0014,time_sensitive,5,0.1,PI-NSGA-III,1.902487433072426e-06,0.5812026730315659
TIME_0014,time_sensitive,5,0.1,NSGA-II,1.8041605076519996e-06,0.5511641713879382
TIME_0014,time_sensitive,6,0.1,PI-NSGA-III,1.866487196139115e-06,0.5702047376067733
TIME_0014,time_sensitive,6,0.1,NSGA-II,2.059267854499643e-06,0.629098495326359
TIME_0014,time_sensitive,7,0.1,PI-NSGA-III,1.6185364420458835e-06,0.4944567255284761
TIME_0014,time_sensitive,7,0.1,NSGA-II,1.8148063311224142e-06,0.5544164299574651
TIME_0014,time_sensitive,9,0.1,PI-NSGA-III,2.4867418839896625e-06,0.7596901850648506
TIME_0014,time_sensitive,9,0.1,NSGA-II,2.9315228090888053e-06,0.895569065570041
TIME_0014,time_sensitive,8,0.1,PI-NSGA-III,1.9531458994866638e-06,0.5966786417974074
TIME_0014,time_sensitive,8,0.1,NSGA-II,1.9866319528464307e-06,0.6069085037053747
COMF_0015,comfort_seeker,0,0.1,PI-NSGA-III,6.444078208042875e-06,0.3583551135948472
COMF_0015,comfort_seeker,0,0.1,NSGA-II,6.72732526443379e-06,0.37410647907977973
COMF_0015,comfort_seeker,1,0.1,PI-NSGA-III,1.251070481849523e-05,0.6957201482731649
COMF_0015,comfort_seeker,1,0.1,NSGA-II,1.314684531621556e-05,0.7310959138928821
COMF_0015,comfort_seeker,2,0.1,PI-NSGA-III,1.0287902683987086e-05,0.5721101476346943
COMF_0015,comfort_seeker,2,0.1,NSGA-II,1.0711513274866272e-05,0.5956671276268094
COMF_0015,comfort_seeker,4,0.1,PI-NSGA-III,1.7741953028578507e-05,0.9866297999014589
COMF_0015,comfort_seeker,4,0.1,NSGA-II,1.798238106162059e-05,1.0
COMF_0015,comfort_seeker,3,0.1,PI-NSGA-III,1.360064703724144e-05,0.7563318222784751
COMF_0015,comfort_seeker,3,0.1,NSGA-II,1.4176713948849863e-05,0.7883668964788495
COMF_0015,comfort_seeker,5,0.1,PI-NSGA-III,7.863544142646243e-06,0.43729159757543096
COMF_0015,comfort_seeker,5,0.1,NSGA-II,9.016711978140125e-06,0.5014192473867823
COMF_0015,comfort_seeker,6,0.1,PI-NSGA-III,8.489906049400711e-06,0.47212357586618686
COMF_0015,comfort_seeker,6,0.1,NSGA-II,8.958587941479766e-06,0.4981869703895825
COMF_0015,comfort_seeker,7,0.1,PI-NSGA-III,8.663633508234783e-06,0.48178455781505986
COMF_0015,comfort_seeker,7,0.1,NSGA-II,9.59375122807311e-06,0.5335083933099853
COMF_0015,comfort_seeker,8,0.1,PI-NSGA-III,7.231858395443963e-06,0.40216356057979236
COMF_0015,comfort_seeker,8,0.1,NSGA-II,8.608550769130811e-06,0.4787214073393126
COMF_0015,comfort_seeker,9,0.1,PI-NSGA-III,1.297993858490651e-05,0.721814232521705
COMF_0015,comfort_seeker,9,0.1,NSGA-II,1.4853661091925218e-05,0.8260119191683167
COMF_0016,comfort_seeker,0,0.1,PI-NSGA-III,1.1425632634998141e-05,0.9121253991487971
COMF_0016,comfort_seeker,0,0.1,NSGA-II,1.2526383593375029e-05,1.0
COMF_0016,comfort_seeker,1,0.1,PI-NSGA-III,7.049989848273334e-06,0.5628112691680576
COMF_0016,comfort_seeker,1,0.1,NSGA-II,7.302108264946211e-06,0.5829382607130249
COMF_0016,comfort_seeker,2,0.1,PI-NSGA-III,6.358953270175716e-06,0.5076447821331966
COMF_0016,comfort_seeker,2,0.1,NSGA-II,6.311497398076776e-06,0.5038563086487954
COMF_0016,comfort_seeker,3,0.1,PI-NSGA-III,9.616790993320589e-06,0.7677228564520993
COMF_0016,comfort_seeker,3,0.1,NSGA-II,1.0387311813089165e-05,0.8292346897777281
COMF_0016,comfort_seeker,4,0.1,PI-NSGA-III,8.2004678179025e-06,0.6546556519504619
COMF_0016,comfort_seeker,4,0.1,NSGA-II,8.889013259329794e-06,0.709623267806602
COMF_0016,comfort_seeker,5,0.1,PI-NSGA-III,1.0461742904032329e-05,0.8351766354628761
COMF_0016,comfort_seeker,5,0.1,NSGA-II,9.945635113260845e-06,0.793974976027471
COMF_0016,comfort_seeker,6,0.1,PI-NSGA-III,4.48057302131479e-06,0.3576908680718098
COMF_0016,comfort_seeker,6,0.1,NSGA-II,4.975708295843262e-06,0.39721826006308963
COMF_0016,comfort_seeker,7,0.1,PI-NSGA-III,1.0941335307929093e-05,0.873463216767189
COMF_0016,comfort_seeker,7,0.1,NSGA-II,1.1990138402453137e-05,0.9571907416913608
COMF_0016,comfort_seeker,9,0.1,PI-NSGA-III,5.177528245634745e-06,0.4133298495164273
COMF_0016,comfort_seeker,9,0.1,NSGA-II,6.035998397293725e-06,0.4818628099881958
COMF_0016,comfort_seeker,8,0.1,PI-NSGA-III,2.7845762610922535e-06,0.22229690160254745
COMF_0016,comfort_seeker,8,0.1,NSGA-II,3.098507430110591e-06,0.24735849792667483
COMF_0017,comfort_seeker,0,0.1,PI-NSGA-III,8.359801217862599e-06,0.6614753677049138
COMF_0017,comfort_seeker,0,0.1,NSGA-II,8.765251850263478e-06,0.6935569446663972
COMF_0017,comfort_seeker,1,0.1,PI-NSGA-III,6.555634905968359e-06,0.5187193925973875
COMF_0017,comfort_seeker,1,0.1,NSGA-II,7.256332605045074e-06,0.5741626090169835
COMF_0017,comfort_seeker,2,0.1,PI-NSGA-III,8.143539964010009e-06,0.6443635382864337
COMF_0017,comfort_seeker,2,0.1,NSGA-II,9.155652989122056e-06,0.7244477194765812
COMF_0017,comfort_seeker,4,0.1,PI-NSGA-III,4.985933107262106e-06,0.394515593077887
COMF_0017,comfort_seeker,4,0.1,NSGA-II,5.474712961803549e-06,0.43319065550864405
COMF_0017,comfort_seeker,3,0.1,PI-NSGA-III,8.323048004953807e-06,0.6585672429314164
COMF_0017,comfort_seeker,3,0.1,NSGA-II,8.940858581232583e-06,0.7074519553146223
COMF_0017,comfort_seeker,5,0.1,PI-NSGA-III,5.107727491739818e-06,0.404152662567607
COMF_0017,comfort_seeker,5,0.1,NSGA-II,5.824499960586353e-06,0.4608678068676821
COMF_0017,comfort_seeker,6,0.1,PI-NSGA-III,1.198494721296232e-05,0.9483176881860317
COMF_0017,comfort_seeker,6,0.1,NSGA-II,1.2638114170249696e-05,1.0
COMF_0017,comfort_seeker,7,0.1,PI-NSGA-III,7.547326939102265e-06,0.5971877479053626
COMF_0017,comfort_seeker,7,0.1,NSGA-II,8.15519580478002e-06,0.645285815187322
COMF_0017,comfort_seeker,8,0.1,PI-NSGA-III,7.439847875508196e-06,0.588683388619934
COMF_0017,comfort_seeker,8,0.1,NSGA-II,8.366253780610502e-06,0.6619859314378395
COMF_0017,comfort_seeker,9,0.1,PI-NSGA-III,9.272679916646687e-06,0.7337075604582454
COMF_0017,comfort_seeker,9,0.1,NSGA-II,9.875083136078314e-06,0.781373154495186
COMF_0018,comfort_seeker,0,0.1,PI-NSGA-III,1.1159349025569984e-05,0.7947825686340897
COMF_0018,comfort_seeker,0,0.1,NSGA-II,1.1679795592387422e-05,0.8318494135068648
COMF_0018,comfort_seeker,1,0.1,PI-NSGA-III,1.1618954069058084e-05,0.8275162053528315
COMF_0018,comfort_seeker,1,0.1,NSGA-II,1.1035332070427247e-05,0.7859499284920283
COMF_0018,comfort_seeker,2,0.1,PI-NSGA-III,5.251008684769326e-06,0.373983299638548
COMF_0018,comfort_seeker,2,0.1,NSGA-II,6.296007026203125e-06,0.4484093673347948
COMF_0018,comfort_seeker,3,0.1,PI-NSGA-III,7.868470545917922e-06,0.5604021540483096
COMF_0018,comfort_seeker,3,0.1,NSGA-II,8.265974625550595e-06,0.5887128837090703
COMF_0018,comfort_seeker,4,0.1,PI-NSGA-III,1.1920025518870123e-05,0.8489588844621337
COMF_0018,comfort_seeker,4,0.1,NSGA-II,1.2358103156551881e-05,0.8801593128509285
COMF_0018,comfort_seeker,5,0.1,PI-NSGA-III,7.737058384057973e-06,0.5510428181844084
COMF_0018,comfort_seeker,5,0.1,NSGA-II,8.114303873959807e-06,0.5779107061573352
COMF_0018,comfort_seeker,6,0.1,PI-NSGA-III,1.3116176200316068e-05,0.9341502077996048
COMF_0018,comfort_seeker,6,0.1,NSGA-II,1.404075714034393e-05,1.0
COMF_0018,comfort_seeker,7,0.1,PI-NSGA-III,6.771498124995371e-06,0.48227442845931184
COMF_0018,comfort_seeker,7,0.1,NSGA-II,8.304102965076783e-06,0.5914284309651817
COMF_0018,comfort_seeker,8,0.1,PI-NSGA-III,6.140795935462271e-06,0.4373550424725779
COMF_0018,comfort_seeker,8,0.1,NSGA-II,6.918469434888176e-06,0.4927419059908835
COMF_0018,comfort_seeker,9,0.1,PI-NSGA-III,7.399585913786198e-06,0.527007613608289
COMF_0018,comfort_seeker,9,0.1,NSGA-II,8.36091113574079e-06,0.595474378779547
COMF_0019,comfort_seeker,0,0.1,PI-NSGA-III,7.168916857617707e-07,0.9508783132288066
COMF_0019,comfort_seeker,0,0.1,NSGA-II,7.492780033418734e-07,0.9938352168223211
COMF_0019,comfort_seeker,1,0.1,PI-NSGA-III,7.203263932026189e-07,0.9554340765088866
COMF_0019,comfort_seeker,1,0.1,NSGA-II,7.539257923839804e-07,1.0
COMF_0019,comfort_seeker,2,0.1,PI-NSGA-III,5.784585756827706e-07,0.7672619527362675
COMF_0019,comfort_seeker,2,0.1,NSGA-II,6.084496351580907e-07,0.807041808762264
COMF_0019,comfort_seeker,3,0.1,PI-NSGA-III,4.084692551024446e-07,0.5417897347838817
COMF_0019,comfort_seeker,3,0.1,NSGA-II,4.2046431463316446e-07,0.5576998676535775
COMF_0019,comfort_seeker,4,0.1,PI-NSGA-III,2.7578115866532407e-07,0.36579350574183106
COMF_0019,comfort_seeker,4,0.1,NSGA-II,2.8347492502881967e-07,0.37599844426657264
COMF_0019,comfort_seeker,5,0.1,PI-NSGA-III,3.4933591798374474e-07,0.4633558388805263
COMF_0019,comfort_seeker,5,0.1,NSGA-II,4.453824556073726e-07,0.5907510528311197
COMF_0019,comfort_seeker,6,0.1,PI-NSGA-III,3.261325107876113e-07,0.43257906027641163
COMF_0019,comfort_seeker,6,0.1,NSGA-II,3.510063676387298e-07,0.46557150741429926
COMF_0019,comfort_seeker,7,0.1,PI-NSGA-III,4.7098506011369997e-07,0.6247101039273418
COMF_0019,comfort_seeker,7,0.1,NSGA-II,5.062312882009789e-07,0.6714603656153354
COMF_0019,comfort_seeker,8,0.1,PI-NSGA-III,7.066888921925675e-07,0.9373454248832028
COMF_0019,comfort_seeker,8,0.1,NSGA-II,7.25694285420931e-07,0.962553997690172
COMF_0019,comfort_seeker,9,0.1,PI-NSGA-III,7.111876376582566e-07,0.9433125180787595
COMF_0019,comfort_seeker,9,0.1,NSGA-II,7.144269483519295e-07,0.9476091089719161
ECO__0000,eco_conscious,0,0.2,PI-NSGA-III,4.442735277605822e-06,0.4241027569155533
ECO__0000,eco_conscious,0,0.2,NSGA-II,5.083147273074975e-06,0.48523637750494464
ECO__0000,eco_conscious,1,0.2,PI-NSGA-III,6.403695213960859e-06,0.6112956602157229
ECO__0000,eco_conscious,1,0.2,NSGA-II,6.677840361854859e-06,0.63746550958823
ECO__0000,eco_conscious,2,0.2,PI-NSGA-III,3.7445968442707444e-06,0.35745858034744826
ECO__0000,eco_conscious,2,0.2,NSGA-II,3.986121154175516e-06,0.3805144500521001
ECO__0000,eco_conscious,3,0.2,PI-NSGA-III,4.908507272721326e-06,0.46856527265855613
ECO__0000,eco_conscious,3,0.2,NSGA-II,5.3463910248428535e-06,0.510365581450158
ECO__0000,eco_conscious,4,0.2,PI-NSGA-III,7.72212909646528e-06,0.7371531352715689
ECO__0000,eco_conscious,4,0.2,NSGA-II,8.17882967539634e-06,0.7807496951624769
ECO__0000,eco_conscious,5,0.2,PI-NSGA-III,9.959287939491907e-06,0.9507119394092082
ECO__0000,eco_conscious,5,0.2,NSGA-II,1.0475610462703153e-05,1.0
ECO__0000,eco_conscious,6,0.2,PI-NSGA-III,8.322691458013033e-06,0.794482716558117
ECO__0000,eco_conscious,6,0.2,NSGA-II,9.566845048418237e-06,0.91324940751468
ECO__0000,eco_conscious,7,0.2,PI-NSGA-III,4.839990615570178e-06,0.46202468417494547
ECO__0000,eco_conscious,7,0.2,NSGA-II,5.012046412393996e-06,0.47844910139019003
ECO__0000,eco_conscious,8,0.2,PI-NSGA-III,4.446177012422106e-06,0.4244313043380198
ECO__0000,eco_conscious,8,0.2,NSGA-II,5.077831447832677e-06,0.48472892972791776
ECO__0000,eco_conscious,9,0.2,PI-NSGA-III,8.323231013277006e-06,0.7945342224122047
ECO__0000,eco_conscious,9,0.2,NSGA-II,8.896361826048396e-06,0.8492451926999924
ECO__0001,eco_conscious,0,0.2,PI-NSGA-III,0.023078546443344897,0.5629854370468573
ECO__0001,eco_conscious,0,0.2,NSGA-II,0.023210099944853457,0.5661945952026214
ECO__0001,eco_conscious,1,0.2,PI-NSGA-III,0.02390299562624034,0.583097313879948
ECO__0001,eco_conscious,1,0.2,NSGA-II,0.024958550887755136,0.6088468662484153
ECO__0001,eco_conscious,2,0.2,PI-NSGA-III,0.024201061376385665,0.5903684250405321
ECO__0001,eco_conscious,2,0.2,NSGA-II,0.024312587525938983,0.5930890295726488
ECO__0001,eco_conscious,3,0.2,PI-NSGA-III,0.01916136132108793,0.4674283713771851
ECO__0001,eco_conscious,3,0.2,NSGA-II,0.019883708427019402,0.48504953751651253
ECO__0001,eco_conscious,4,0.2,PI-NSGA-III,0.01437018793696123,0.3505509567509416
ECO__0001,eco_conscious,4,0.2,NSGA-II,0.014928382615857997,0.3641677361277272
ECO__0001,eco_conscious,5,0.2,PI-NSGA-III,0.009189108887300292,0.22416205871924558
ECO__0001,eco_conscious,5,0.2,NSGA-II,0.01051271014220442,0.25645041070871205
ECO__0001,eco_conscious,6,0.2,PI-NSGA-III,0.012524552268861103,0.30552793046176857
ECO__0001,eco_conscious,6,0.2,NSGA-II,0.012645652340057257,0.30848208429793583
ECO__0001,eco_conscious,7,0.2,PI-NSGA-III,0.002807730768678449,0.06849268162511037
ECO__0001,eco_conscious,7,0.2,NSGA-II,0.003171068293272921,0.07735605331021615
ECO__0001,eco_conscious,8,0.2,PI-NSGA-III,0.015236635248332082,0.37168734935121556
ECO__0001,eco_conscious,8,0.2,NSGA-II,0.015045450897358181,0.36702353719763
ECO__0001,eco_conscious,9,0.2,PI-NSGA-III,0.04067845502701543,0.9923232313610124
ECO__0001,eco_conscious,9,0.2,NSGA-II,0.04099314995500331,1.0
ECO__0002,eco_conscious,0,0.2,PI-NSGA-III,1.8880629868746548e-05,0.8213757659578417
ECO__0002,eco_conscious,0,0.2,NSGA-II,1.9964193476336325e-05,0.8685147064664606
ECO__0002,eco_conscious,1,0.2,PI-NSGA-III,1.0655808731840653e-05,0.46356626446578036
ECO__0002,eco_conscious,1,0.2,NSGA-II,1.2477359286757286e-05,0.5428103094302035
ECO__0002,eco_conscious,2,0.2,PI-NSGA-III,2.203100685749462e-05,0.9584285724678766
ECO__0002,eco_conscious,2,0.2,NSGA-II,2.298659231409029e-05,1.0
ECO__0002,eco_conscious,3,0.2,PI-NSGA-III,1.8342956025497037e-05,0.797985006862161
ECO__0002,eco_conscious,3,0.2,NSGA-II,1.9378936646131176e-05,0.8430539151404493
ECO__0002,eco_conscious,4,0.2,PI-NSGA-III,1.7706555591404666e-05,0.7702992835763188
ECO__0002,eco_conscious,4,0.2,NSGA-II,1.9533977194600643e-05,0.8497987403999301
ECO__0002,eco_conscious,5,0.2,PI-NSGA-III,1.1567090562125363e-05,0.5032103238301653
ECO__0002,eco_conscious,5,0.2,NSGA-II,1.1810145250439181e-05,0.5137840828716406
ECO__0002,eco_conscious,6,0.2,PI-NSGA-III,1.6690011899703392e-05,0.7260759520876338
ECO__0002,eco_conscious,6,0.2,NSGA-II,1.816351155513273e-05,0.790178522633774
ECO__0002,eco_conscious,7,0.2,PI-NSGA-III,1.5236415103177783e-05,0.6628392279719594
ECO__0002,eco_conscious,7,0.2,NSGA-II,1.5966068350677805e-05,0.6945817863090106
ECO__0002,eco_conscious,8,0.2,PI-NSGA-III,2.0345014076986863e-05,0.8850817815442703
ECO__0002,eco_conscious,8,0.2,NSGA-II,2.0110873744532928e-05,0.8748958292615384
ECO__0002,eco_conscious,9,0.2,PI-NSGA-III,1.6929523076506087e-05,0.7364955555473376
ECO__0002,eco_conscious,9,0.2,NSGA-II,1.7511141706007306e-05,0.7617980719688212
ECO__0003,eco_conscious,0,0.2,PI-NSGA-III,7.242342284180121e-07,0.5189045728630433
ECO__0003,eco_conscious,0,0.2,NSGA-II,8.100247553801998e-07,0.5803723894922721
ECO__0003,eco_conscious,1,0.2,PI-NSGA-III,1.0404866961926041e-06,0.7454954260265592
ECO__0003,eco_conscious,1,0.2,NSGA-II,1.1341163574897185e-06,0.8125798822650019
ECO__0003,eco_conscious,2,0.2,PI-NSGA-III,1.3318185140087544e-06,0.954230951846045
ECO__0003,eco_conscious,2,0.2,NSGA-II,1.345260778458646e-06,0.9638621626049172
ECO__0003,eco_conscious,3,0.2,PI-NSGA-III,1.262257059003818e-06,0.9043910579543761
ECO__0003,eco_conscious,3,0.2,NSGA-II,1.3956982965520376e-06,1.0
ECO__0003,eco_conscious,4,0.2,PI-NSGA-III,1.3344764714431312e-06,0.9561353443934479
ECO__0003,eco_conscious,4,0.2,NSGA-II,1.32613346927345e-06,0.9501576899173396
ECO__0003,eco_conscious,5,0.2,PI-NSGA-III,7.926222283425901e-07,0.5679037011800477
ECO__0003,eco_conscious,5,0.2,NSGA-II,8.817259632382864e-07,0.6317453889687482
ECO__0003,eco_conscious,6,0.2,PI-NSGA-III,9.498200600585909e-07,0.6805339394660338
ECO__0003,eco_conscious,6,0.2,NSGA-II,1.0042819860684197e-06,0.7195552137230653
ECO__0003,eco_conscious,7,0.2,PI-NSGA-III,8.329603332618509e-07,0.5968054380517721
ECO__0003,eco_conscious,7,0.2,NSGA-II,8.390596901908568e-07,0.6011755493745944
ECO__0003,eco_conscious,8,0.2,PI-NSGA-III,7.607631874030046e-07,0.5450771053331582
ECO__0003,eco_conscious,8,0.2,NSGA-II,8.42215090608601e-07,0.6034363534649478
ECO__0003,eco_conscious,9,0.2,PI-NSGA-III,8.12873554985088e-07,0.5824135180169152
ECO__0003,eco_conscious,9,0.2,NSGA-II,9.081329991877245e-07,0.6506656928873492
ECO__0004,eco_conscious,0,0.2,PI-NSGA-III,0.00010677381441513016,0.0018125202845399194
ECO__0004,eco_conscious,0,0.2,NSGA-II,0.0001124305335167913,0.0019085449341402654
ECO__0004,eco_conscious,1,0.2,PI-NSGA-III,0.018651495064939495,0.31661520502360735
ECO__0004,eco_conscious,1,0.2,NSGA-II,0.01964077312129783,0.3334085223179422
ECO__0004,eco_conscious,2,0.2,PI-NSGA-III,0.001432323101966317,0.024314151279035058
ECO__0004,eco_conscious,2,0.2,NSGA-II,0.0015251787366285948,0.02589040592799661
ECO__0004,eco_conscious,3,0.2,PI-NSGA-III,0.0553514143039345,0.9396082902292371
ECO__0004,eco_conscious,3,0.2,NSGA-II,0.05890903143312024,1.0
ECO__0004,eco_conscious,4,0.2,PI-NSGA-III,3.2533542604957126e-06,5.522674845179324e-05
ECO__0004,eco_conscious,4,0.2,NSGA-II,3.5995698568411547e-06,6.11038709901005e-05
ECO__0004,eco_conscious,5,0.2,PI-NSGA-III,0.006438176821921415,0.10929014898557131
ECO__0004,eco_conscious,5,0.2,NSGA-II,0.006391708937760139,0.10850134151359597
ECO__0004,eco_conscious,6,0.2,PI-NSGA-III,0.005911229149292976,0.10034504057334617
ECO__0004,eco_conscious,6,0.2,NSGA-II,0.006937462222537804,0.11776568131855884
ECO__0004,eco_conscious,7,0.2,PI-NSGA-III,2.5783138508455727e-06,4.3767717582876017e-05
ECO__0004,eco_conscious,7,0.2,NSGA-II,2.727839414238708e-06,4.630596273401031e-05
ECO__0004,eco_conscious,8,0.2,PI-NSGA-III,0.026775022995423066,0.45451473813180754
ECO__0004,eco_conscious,8,0.2,NSGA-II,0.028777057906883927,0.48849993297809835
ECO__0004,eco_conscious,9,0.2,PI-NSGA-III,0.0018926396199845995,0.032128174134611664
ECO__0004,eco_conscious,9,0.2,NSGA-II,0.0020557378423259457,0.034896819593101557
COST_0005,cost_sensitive,0,0.2,PI-NSGA-III,7.955501502086248e-06,0.9107631677697356
COST_0005,cost_sensitive,0,0.2,NSGA-II,8.100448539141978e-06,0.9273570207899499
COST_0005,cost_sensitive,1,0.2,PI-NSGA-III,4.013575747764661e-06,0.45948290766576216
COST_0005,cost_sensitive,1,0.2,NSGA-II,4.763953502343473e-06,0.5453877900424321
COST_0005,cost_sensitive,2,0.2,PI-NSGA-III,7.820118344885357e-06,0.8952642085799702
COST_0005,cost_sensitive,2,0.2,NSGA-II,7.81055581233506e-06,0.8941694689918845
COST_0005,cost_sensitive,3,0.2,PI-NSGA-III,7.603185610371831e-06,0.8704292758699861
COST_0005,cost_sensitive,3,0.2,NSGA-II,8.734983784607333e-06,1.0
COST_0005,cost_sensitive,4,0.2,PI-NSGA-III,3.448407682295362e-06,0.394781234553875
COST_0005,cost_sensitive,4,0.2,NSGA-II,3.821042687563173e-06,0.437441302901622
COST_0005,cost_sensitive,5,0.2,PI-NSGA-III,7.752341518658368e-06,0.8875049696508237
COST_0005,cost_sensitive,5,0.2,NSGA-II,7.810530160893193e-06,0.894166532358858
COST_0005,cost_sensitive,6,0.2,PI-NSGA-III,7.890037202919841e-06,0.9032686719835193
COST_0005,cost_sensitive,6,0.2,NSGA-II,8.329154871812871e-06,0.9535398207024027
COST_0005,cost_sensitive,7,0.2,PI-NSGA-III,6.951507134614932e-06,0.7958237022562974
COST_0005,cost_sensitive,7,0.2,NSGA-II,7.475909818169894e-06,0.8558584655124191
COST_0005,cost_sensitive,8,0.2,PI-NSGA-III,7.469115765724364e-06,0.855080667566474
COST_0005,cost_sensitive,8,0.2,NSGA-II,7.699152193373901e-06,0.881415739653832
COST_0005,cost_sensitive,9,0.2,PI-NSGA-III,4.950683352930573e-06,0.5667650307095702
COST_0005,cost_sensitive,9,0.2,NSGA-II,5.4814368929841025e-06,0.6275268538727473
COST_0006,cost_sensitive,0,0.2,PI-NSGA-III,0.0015716042444020558,0.8607233720256328
COST_0006,cost_sensitive,0,0.2,NSGA-II,0.0018259109668457482,1.0
COST_0006,cost_sensitive,1,0.2,PI-NSGA-III,0.0014260246121327283,0.7809935084601515
COST_0006,cost_sensitive,1,0.2,NSGA-II,0.0015346793966044521,0.8405006730725775
COST_0006,cost_sensitive,2,0.2,PI-NSGA-III,0.000637848237005086,0.3493315110029519
COST_0006,cost_sensitive,2,0.2,NSGA-II,0.0006958659509648767,0.38110617855972545
COST_0006,cost_sensitive,3,0.2,PI-NSGA-III,0.001661996100724083,0.9102284453634519
COST_0006,cost_sensitive,3,0.2,NSGA-II,0.0016607111826573754,0.9095247319349011
COST_0006,cost_sensitive,4,0.2,PI-NSGA-III,0.001462905169640948,0.8011919508693839
COST_0006,cost_sensitive,4,0.2,NSGA-II,0.00148762441971982,0.8147299877877855
COST_0006,cost_sensitive,5,0.2,PI-NSGA-III,0.0015286508550186035,0.837199010672103
COST_0006,cost_sensitive,5,0.2,NSGA-II,0.0015817002546017714,0.8662526724039291
COST_0006,cost_sensitive,6,0.2,PI-NSGA-III,0.0015014986932011837,0.8223285365304612
COST_0006,cost_sensitive,6,0.2,NSGA-II,0.0015754023932119656,0.862803511133659
COST_0006,cost_sensitive,7,0.2,PI-NSGA-III,0.0013922294359355828,0.7624848424787393
COST_0006,cost_sensitive,7,0.2,NSGA-II,0.001556701394398512,0.8525615008971142
COST_0006,cost_sensitive,8,0.2,PI-NSGA-III,0.001369114190081542,0.7498252734889257
COST_0006,cost_sensitive,8,0.2,NSGA-II,0.0014196484343351305,0.777501455499534
COST_0006,cost_sensitive,9,0.2,PI-NSGA-III,0.0014722533933079426,0.8063117096291134
COST_0006,cost_sensitive,9,0.2,NSGA-II,0.0015823331584897593,0.8665992960342593
COST_0007,cost_sensitive,0,0.2,PI-NSGA-III,9.011262788605244,0.30356795561236277
COST_0007,cost_sensitive,0,0.2,NSGA-II,8.93019598744999,0.3008370083886448
COST_0007,cost_sensitive,1,0.2,PI-NSGA-III,4.890098565774896,0.16473576003491502
COST_0007,cost_sensitive,1,0.2,NSGA-II,5.344062904142192,0.18002873609741968
COST_0007,cost_sensitive,2,0.2,PI-NSGA-III,0.0003348789684771866,1.1281273914988228e-05
COST_0007,cost_sensitive,2,0.2,NSGA-II,0.00032478767395227647,1.0941322265560928e-05
COST_0007,cost_sensitive,3,0.2,PI-NSGA-III,13.044548694074308,0.4394397402274588
COST_0007,cost_sensitive,3,0.2,NSGA-II,12.865175752832178,0.43339709355934647
COST_0007,cost_sensitive,4,0.2,PI-NSGA-III,0.00021148051935280368,7.124274412788261e-06
COST_0007,cost_sensitive,4,0.2,NSGA-II,0.0002068185030854406,6.9672222015149905e-06
COST_0007,cost_sensitive,5,0.2,PI-NSGA-III,8.800213659978853,0.296458213724478
COST_0007,cost_sensitive,5,0.2,NSGA-II,9.00832986121879,0.30346915228240207
COST_0007,cost_sensitive,6,0.2,PI-NSGA-III,29.684450386269486,0.9999983496909198
COST_0007,cost_sensitive,6,0.2,NSGA-II,29.684499374868345,1.0
COST_0007,cost_sensitive,7,0.2,PI-NSGA-III,0.00017024097520210721,5.735012507781673e-06
COST_0007,cost_sensitive,7,0.2,NSGA-II,0.0001740251873625903,5.862493591855029e-06
COST_0007,cost_sensitive,8,0.2,PI-NSGA-III,0.00020392204612516723,6.869647473247025e-06
COST_0007,cost_sensitive,8,0.2,NSGA-II,0.00021651663396993643,7.293929105411997e-06
COST_0007,cost_sensitive,9,0.2,PI-NSGA-III,1.88257871686258,0.06341958788284027
COST_0007,cost_sensitive,9,0.2,NSGA-II,2.008528257198195,0.06766252756476217
COST_0008,cost_sensitive,0,0.2,PI-NSGA-III,0.00021370384648068569,0.9840702426698841
COST_0008,cost_sensitive,0,0.2,NSGA-II,0.0002171632036153081,1.0
COST_0008,cost_sensitive,1,0.2,PI-NSGA-III,9.780249172880056e-05,0.45036401241368657
COST_0008,cost_sensitive,1,0.2,NSGA-II,9.950236816423175e-05,0.45819165727769595
COST_0008,cost_sensitive,2,0.2,PI-NSGA-III,3.157808603383405e-05,0.14541177100045355
COST_0008,cost_sensitive,2,0.2,NSGA-II,3.3927752439175476e-05,0.1562315893040356
COST_0008,cost_sensitive,3,0.2,PI-NSGA-III,3.9858490015433676e-05,0.18354163758810935
COST_0008,cost_sensitive,3,0.2,NSGA-II,4.415097478167252e-05,0.20330780743078086
COST_0008,cost_sensitive,4,0.2,PI-NSGA-III,6.584417450343502e-05,0.303201340776286
COST_0008,cost_sensitive,4,0.2,NSGA-II,6.732952078973589e-05,0.3100411104130062
COST_0008,cost_sensitive,5,0.2,PI-NSGA-III,3.067635514816356e-05,0.14125945205019597
COST_0008,cost_sensitive,5,0.2,NSGA-II,3.30824277320885e-05,0.15233901131193514
COST_0008,cost_sensitive,6,0.2,PI-NSGA-III,3.274313874177104e-05,0.15077664262023685
COST_0008,cost_sensitive,6,0.2,NSGA-II,3.448196323894685e-05,0.15878363675288942
COST_0008,cost_sensitive,7,0.2,PI-NSGA-III,9.533587062080237e-05,0.4390056373900446
COST_0008,cost_sensitive,7,0.2,NSGA-II,9.809917724363607e-05,0.45173019927175606
COST_0008,cost_sensitive,8,0.2,PI-NSGA-III,3.382846518790542e-05,0.15577438822384737
COST_0008,cost_sensitive,8,0.2,NSGA-II,3.663916698230828e-05,0.16871719689313674
COST_0008,cost_sensitive,9,0.2,PI-NSGA-III,3.446760100273571e-05,0.15871750107257143
