profile_id,archetype,trip_distance_bin,distance_km,age,budget_eur,rain,temperature_c,mobility_restriction,seed_offset,campus,student_status
STU_0276,comfort_seeking,long,7.34,53,2.94,0,13.12212654695853,0,275,Strasbourg,Student
STU_0277,cost_sensitive,medium,3.63,24,4.6,0,16.821761304210746,0,276,Strasbourg,Student
STU_0278,cost_sensitive,medium,4.31,31,4.4,0,20.13458297427395,0,277,Nancy,Alternance
STU_0279,time_sensitive,long,8.67,28,8.07,1,14.969423594395696,0,278,Strasbourg,Alternance
STU_0280,cost_sensitive,short,1.61,23,4.59,1,15.046113503292355,0,279,Strasbourg,Student
STU_0281,cost_sensitive,long,7.56,31,8.18,0,20.590025055009455,0,280,Strasbourg,Alternance
STU_0282,cost_sensitive,medium,3.51,21,2.73,0,13.525738831792543,0,281,Nancy,Student
STU_0283,comfort_seeking,medium,2.19,22,1.19,0,8.165704509010709,0,282,Strasbourg,Student
STU_0284,cost_sensitive,medium,2.3,21,2.98,0,10.684215473313131,0,283,Other,Student
STU_0285,eco_conscious,medium,2.54,19,2.03,0,19.071283021869938,0,284,Strasbourg,Student
STU_0286,cost_sensitive,medium,2.07,21,3.13,0,14.023946329599646,0,285,Other,Alternance
STU_0287,comfort_seeking,long,11.89,24,13.45,0,16.721679814946704,0,286,Other,Student
STU_0288,eco_conscious,long,5.62,18,3.79,0,19.360633937617518,0,287,Strasbourg,Alternance
STU_0289,cost_sensitive,long,7.86,35,8.34,0,11.001268296819124,0,288,Strasbourg,Student
STU_0290,eco_conscious,long,5.85,23,8.12,0,20.049985309038448,0,289,Strasbourg,Alternance
STU_0291,time_sensitive,medium,4.37,19,5.06,1,17.030740827667156,0,290,Strasbourg,Alternance
STU_0292,eco_conscious,medium,4.4,22,6.54,0,4.121495304708171,0,291,Strasbourg,Alternance
STU_0293,eco_conscious,medium,3.34,28,3.82,1,25.538438329489956,0,292,Strasbourg,Student
STU_0294,eco_conscious,medium,3.5,23,4.78,0,9.994042049944671,0,293,Strasbourg,Alternance
STU_0295,eco_conscious,short,1.85,25,3.87,1,0.7592372545185295,0,294,Strasbourg,Student
STU_0296,time_sensitive,long,7.94,35,7.22,1,5.639650323309581,0,295,Nancy,Alternance
STU_0297,cost_sensitive,short,1.46,23,6.32,1,5.831638714573424,0,296,Strasbourg,Alternance
STU_0298,comfort_seeking,medium,2.26,23,4.46,1,14.417386549260268,1,297,Strasbourg,Alternance
STU_0299,time_sensitive,long,13.69,23,15.48,1,11.809195955630102,0,298,Strasbourg,Student
STU_0300,time_sensitive,medium,4.56,28,7.3,0,11.305344258875257,0,299,Nancy,Student
STU_0301,cost_sensitive,medium,4.67,25,6.06,1,18.95761572385983,0,300,Strasbourg,Student
STU_0302,time_sensitive,long,6.12,32,9.2,0,16.71900288954163,0,301,Strasbourg,Student
STU_0303,comfort_seeking,short,1.71,21,3.29,0,16.52838296515429,0,302,Strasbourg,Employee
STU_0304,time_sensitive,short,1.86,49,1.77,0,17.278627658629542,0,303,Strasbourg,Alternance
STU_0305,time_sensitive,medium,3.24,34,4.28,1,18.929077344017905,0,304,Strasbourg,Employee
STU_0306,comfort_seeking,medium,2.48,50,1.8,0,-2.863626734219544,0,305,Other,Student
STU_0307,comfort_seeking,medium,4.03,22,1.14,0,11.084493981884311,0,306,Nancy,Alternance
STU_0308,time_sensitive,long,5.6,28,4.73,0,-3.4416805159157917,0,307,Strasbourg,Alternance
STU_0309,time_sensitive,long,9.5,19,9.71,0,14.288479414382364,0,308,Nancy,Alternance
STU_0310,comfort_seeking,long,6.77,20,9.17,0,13.962936222205238,0,309,Strasbourg,Alternance
STU_0311,eco_conscious,medium,2.35,19,1.96,0,22.364258198317444,0,310,Strasbourg,Student
STU_0312,cost_sensitive,medium,3.38,28,6.19,0,23.501075141768965,0,311,Nancy,Alternance
STU_0313,cost_sensitive,medium,2.88,53,1.77,0,15.622200386018939,0,312,Strasbourg,Student
STU_0314,time_sensitive,medium,2.32,29,1.82,0,9.997111380824801,0,313,Nancy,Student
STU_0315,cost_sensitive,medium,2.03,19,5.83,0,17.881288900365902,0,314,Strasbourg,Student
STU_0316,cost_sensitive,long,11.17,25,11.08,0,9.776658901405492,0,315,Strasbourg,Employee
STU_0317,comfort_seeking,medium,4.24,35,4.79,0,13.988858788453209,0,316,Strasbourg,Alternance
STU_0318,cost_sensitive,medium,3.69,18,5.06,0,21.889090535686144,0,317,Strasbourg,Employee
STU_0319,eco_conscious,long,5.59,19,4.08,0,9.537829232084611,0,318,Strasbourg,Alternance
STU_0320,cost_sensitive,long,5.76,18,5.8,1,20.44542911394001,0,319,Other,Student
STU_0321,eco_conscious,long,8.11,22,8.4,1,19.419210949538417,0,320,Strasbourg,Student
STU_0322,eco_conscious,medium,2.72,23,6.03,0,6.361665462953428,0,321,Nancy,Student
STU_0323,cost_sensitive,long,5.33,18,3.02,0,21.791153025739206,0,322,Nancy,Student
STU_0324,time_sensitive,medium,2.47,21,6.77,0,19.58853076297204,0,323,Strasbourg,Student
STU_0325,cost_sensitive,medium,3.77,24,4.48,1,14.81540709898126,0,324,Strasbourg,Student
STU_0326,comfort_seeking,medium,4.35,49,3.2,0,7.901412335778782,1,325,Strasbourg,Student
STU_0327,comfort_seeking,medium,4.61,18,3.09,1,7.12635185139544,0,326,Strasbourg,Employee
STU_0328,time_sensitive,medium,4.49,23,5.81,0,9.698699384775821,0,327,Other,Student
STU_0329,time_sensitive,long,6.74,25,4.8,0,18.34075570633568,0,328,Strasbourg,Alternance
STU_0330,time_sensitive,medium,2.97,23,3.02,0,6.354998660788817,0,329,Strasbourg,Alternance
STU_0331,comfort_seeking,medium,4.68,49,5.03,1,17.50009798895896,0,330,Strasbourg,Student
STU_0332,time_sensitive,medium,2.7,29,5.85,0,4.065955768972859,0,331,Strasbourg,Student
STU_0333,cost_sensitive,long,23.32,20,23.16,0,12.367451324489208,0,332,Strasbourg,Student
STU_0334,time_sensitive,medium,2.47,20,2.44,1,14.87718203659207,1,333,Strasbourg,Student
STU_0335,cost_sensitive,medium,2.79,34,3.49,0,33.56104116047133,0,334,Strasbourg,Alternance
STU_0336,comfort_seeking,long,7.06,41,4.63,0,2.981474755837061,0,335,Strasbourg,Student
STU_0337,cost_sensitive,medium,3.27,18,1.0,0,25.77611653192107,0,336,Strasbourg,Student
STU_0338,eco_conscious,long,7.07,22,5.3,1,15.19873931189824,1,337,Strasbourg,Student
STU_0339,cost_sensitive,medium,4.61,22,7.44,0,17.289375344127706,0,338,Strasbourg,Employee
STU_0340,time_sensitive,medium,3.33,37,5.73,1,14.946783307105637,0,339,Nancy,Alternance
STU_0341,eco_conscious,medium,2.71,25,4.49,0,17.557814545561865,0,340,Strasbourg,Alternance
STU_0342,comfort_seeking,medium,2.65,37,1.13,1,12.770519165103858,0,341,Strasbourg,Student
STU_0343,eco_conscious,medium,3.35,21,3.07,1,25.632401451659668,0,342,Strasbourg,Alternance
STU_0344,cost_sensitive,medium,3.8,18,3.19,0,10.34823084620222,0,343,Strasbourg,Alternance
STU_0345,cost_sensitive,medium,2.59,24,3.4,1,23.05787657743398,0,344,Other,Alternance
STU_0346,comfort_seeking,medium,3.95,21,4.45,1,8.845063038295816,0,345,Strasbourg,Employee
STU_0347,time_sensitive,medium,2.22,22,1.58,1,13.517985228789705,0,346,Strasbourg,Student
STU_0348,cost_sensitive,long,6.56,21,7.7,0,5.424299581678246,0,347,Nancy,Employee
STU_0349,comfort_seeking,long,7.34,21,8.15,0,17.64018976278016,0,348,Strasbourg,Alternance
STU_0350,comfort_seeking,medium,2.79,29,2.56,0,25.56100765541227,0,349,Strasbourg,Student
STU_0351,comfort_seeking,medium,2.7,19,4.34,0,13.381150561433167,0,350,Strasbourg,Student
STU_0352,comfort_seeking,medium,4.67,22,7.49,0,12.424914410368723,0,351,Strasbourg,Employee
STU_0353,comfort_seeking,long,8.84,41,11.58,0,5.083064295456586,0,352,Strasbourg,Student
STU_0354,cost_sensitive,long,10.06,27,10.93,0,12.165658771581535,0,353,Strasbourg,Alternance
STU_0355,cost_sensitive,short,1.85,54,3.9,0,1.2576459222277787,0,354,Nancy,Employee
STU_0356,eco_conscious,long,7.59,54,7.52,0,6.696976106249382,1,355,Nancy,Alternance
STU_0357,time_sensitive,medium,4.06,22,6.8,1,15.814288368873083,0,356,Strasbourg,Student
STU_0358,time_sensitive,medium,4.11,20,3.07,1,24.55210558193117,0,357,Strasbourg,Alternance
STU_0359,time_sensitive,long,5.66,27,7.96,0,36.473686889836024,0,358,Nancy,Student
STU_0360,time_sensitive,medium,3.18,19,3.69,0,9.307319319432795,0,359,Strasbourg,Student
STU_0361,time_sensitive,long,8.01,18,10.99,1,25.48240125316352,0,360,Nancy,Student
STU_0362,cost_sensitive,long,9.7,27,10.8,0,15.950019843213184,0,361,Nancy,Alternance
STU_0363,cost_sensitive,long,9.91,23,9.8,0,12.790018826028993,0,362,Strasbourg,Student
STU_0364,time_sensitive,short,1.43,20,2.29,0,17.46075561380922,0,363,Strasbourg,Alternance
STU_0365,eco_conscious,medium,3.68,19,5.57,0,14.495331869439674,0,364,Strasbourg,Alternance
STU_0366,cost_sensitive,short,1.36,22,3.51,0,14.883165804897748,0,365,Strasbourg,Alternance
STU_0367,time_sensitive,medium,2.69,24,3.07,1,10.733334697386645,0,366,Nancy,Alternance
STU_0368,eco_conscious,short,1.03,25,2.54,0,2.8151227216091943,0,367,Strasbourg,Student
STU_0369,time_sensitive,long,5.48,34,7.77,0,1.6509983798233474,0,368,Nancy,Alternance
STU_0370,cost_sensitive,medium,4.79,24,3.12,1,19.225959066249814,0,369,Strasbourg,Student
STU_0371,time_sensitive,medium,3.27,20,5.59,1,11.786399279314292,0,370,Strasbourg,Employee
STU_0372,time_sensitive,medium,2.65,34,4.69,0,9.231288802750667,0,371,Strasbourg,Student
STU_0373,comfort_seeking,long,5.06,38,7.94,0,14.068045013785229,0,372,Strasbourg,Student
STU_0374,cost_sensitive,medium,2.33,30,2.19,0,20.35945802332502,0,373,Strasbourg,Alternance
STU_0375,eco_conscious,medium,2.24,34,3.41,0,15.442911544211185,0,374,Strasbourg,Student
STU_0376,cost_sensitive,medium,2.08,21,3.64,0,8.751560506872261,0,375,Other,Student
STU_0377,time_sensitive,medium,3.74,23,6.01,1,23.810343645191598,0,376,Strasbourg,Alternance
STU_0378,time_sensitive,medium,2.99,23,4.81,0,26.633484023853057,0,377,Strasbourg,Alternance
STU_0379,time_sensitive,medium,3.36,20,2.12,0,17.956453242582825,0,378,Strasbourg,Alternance
STU_0380,time_sensitive,long,5.72,24,6.89,1,21.78930809075272,0,379,Nancy,Student
STU_0381,cost_sensitive,long,7.41,25,11.41,0,23.93567997451049,0,380,Strasbourg,Alternance
STU_0382,time_sensitive,long,9.85,26,10.97,1,23.04079453123611,0,381,Strasbourg,Student
STU_0383,eco_conscious,medium,4.36,21,8.15,1,18.91279341690099,0,382,Nancy,Alternance
STU_0384,time_sensitive,long,5.16,21,7.76,0,18.786776376599065,0,383,Nancy,Alternance
STU_0385,comfort_seeking,medium,4.7,24,7.95,0,18.157284586772022,0,384,Strasbourg,Alternance
STU_0386,eco_conscious,short,1.58,25,3.4,1,5.2212986036236515,0,385,Strasbourg,Student
STU_0387,time_sensitive,medium,3.39,18,5.32,1,19.605785254876686,0,386,Strasbourg,Student
STU_0388,cost_sensitive,medium,3.4,30,4.85,1,3.153488230987568,0,387,Strasbourg,Student
STU_0389,time_sensitive,medium,3.12,24,4.16,0,7.643204358999561,0,388,Nancy,Student
STU_0390,eco_conscious,medium,4.11,21,6.33,1,24.4285205424647,0,389,Strasbourg,Student
STU_0391,cost_sensitive,medium,3.7,21,3.71,0,20.72176130155358,0,390,Nancy,Alternance
STU_0392,comfort_seeking,medium,2.36,29,6.9,0,25.8991863174869,0,391,Strasbourg,Student
STU_0393,cost_sensitive,medium,3.85,21,3.1,0,11.826604930501663,0,392,Strasbourg,Employee
STU_0394,comfort_seeking,medium,2.9,21,5.43,0,4.78200926978586,0,393,Strasbourg,Student
STU_0395,cost_sensitive,short,0.91,23,4.76,0,12.076502423437258,0,394,Strasbourg,Alternance
STU_0396,comfort_seeking,short,1.86,24,2.76,0,14.816250377924593,0,395,Nancy,Alternance
STU_0397,time_sensitive,medium,4.44,27,3.27,1,14.631909730720077,0,396,Nancy,Student
STU_0398,time_sensitive,long,7.98,30,10.36,0,23.069443830053615,0,397,Strasbourg,Student
STU_0399,cost_sensitive,short,1.02,21,2.73,0,11.109836599972436,0,398,Strasbourg,Alternance
STU_0400,time_sensitive,medium,2.53,28,5.11,0,16.816275774423396,0,399,Strasbourg,Student
STU_0401,comfort_seeking,long,5.42,32,5.91,0,6.0909828045231516,0,400,Strasbourg,Employee
STU_0402,cost_sensitive,long,7.05,31,10.61,1,17.602538224350504,0,401,Strasbourg,Alternance
STU_0403,cost_sensitive,medium,3.29,32,1.0,1,14.024868401485094,0,402,Strasbourg,Employee
STU_0404,eco_conscious,medium,2.82,22,4.57,0,8.001493293723861,0,403,Strasbourg,Student
STU_0405,time_sensitive,long,8.61,22,11.23,1,12.113365102601177,0,404,Other,Alternance
STU_0406,time_sensitive,long,6.71,23,7.39,1,12.526594027878227,0,405,Strasbourg,Alternance
STU_0407,eco_conscious,long,6.96,30,7.96,0,11.838758965303231,0,406,Strasbourg,Alternance
STU_0408,cost_sensitive,medium,3.2,23,3.44,1,28.17072993814147,0,407,Strasbourg,Student
STU_0409,comfort_seeking,long,8.09,32,8.41,0,13.212431981536962,0,408,Strasbourg,Alternance
STU_0410,time_sensitive,short,1.35,27,1.0,1,12.048831118581298,0,409,Strasbourg,Student
STU_0411,cost_sensitive,long,8.17,23,7.15,0,-2.7796076608811333,0,410,Nancy,Alternance
STU_0412,eco_conscious,medium,4.05,30,3.53,0,6.8463411841641815,0,411,Nancy,Student
STU_0413,eco_conscious,medium,4.54,23,6.56,0,11.895412604349177,0,412,Strasbourg,Alternance
STU_0414,time_sensitive,medium,2.42,23,2.53,1,8.513178590586858,0,413,Strasbourg,Student
STU_0415,eco_conscious,short,1.45,30,1.76,0,25.053660747022377,0,414,Strasbourg,Alternance
STU_0416,cost_sensitive,medium,4.49,19,4.64,0,12.68049779683025,0,415,Nancy,Alternance
STU_0417,time_sensitive,long,5.82,32,5.1,0,24.30755399454602,0,416,Strasbourg,Alternance
STU_0418,comfort_seeking,long,6.36,35,7.39,1,14.493637072402944,0,417,Strasbourg,Student
STU_0419,cost_sensitive,long,5.97,25,7.25,0,14.297822691372613,0,418,Strasbourg,Student
STU_0420,time_sensitive,long,5.23,24,7.43,1,13.289628418299992,1,419,Strasbourg,Employee
STU_0421,comfort_seeking,medium,2.45,22,4.76,0,14.030370012971673,0,420,Strasbourg,Student
STU_0422,comfort_seeking,long,6.6,18,8.1,0,27.750360024398873,0,421,Other,Alternance
STU_0423,eco_conscious,medium,2.3,48,2.86,0,-4.556885814009746,0,422,Strasbourg,Alternance
STU_0424,time_sensitive,long,8.06,22,7.64,0,-2.0123659555094306,0,423,Strasbourg,Alternance
STU_0425,time_sensitive,medium,4.01,19,3.34,0,9.65463335155109,0,424,Strasbourg,Student
STU_0426,comfort_seeking,medium,4.09,19,3.38,1,14.116223055500551,0,425,Nancy,Alternance
STU_0427,comfort_seeking,long,6.99,22,7.79,0,19.520835398112098,0,426,Other,Alternance
STU_0428,cost_sensitive,long,7.57,30,6.64,1,17.784697584219803,0,427,Strasbourg,Student
STU_0429,time_sensitive,long,6.61,22,9.76,0,10.926032696955438,0,428,Nancy,Alternance
STU_0430,time_sensitive,medium,2.6,27,3.64,1,22.1523495459341,0,429,Strasbourg,Student
STU_0431,eco_conscious,long,6.58,22,9.8,1,22.241563225221846,0,430,Strasbourg,Student
STU_0432,eco_conscious,medium,2.61,48,4.75,1,15.472462650172524,0,431,Strasbourg,Student
STU_0433,eco_conscious,long,6.68,25,5.78,0,21.70126057989473,0,432,Strasbourg,Student
STU_0434,comfort_seeking,short,1.83,21,2.94,1,16.18116210745703,0,433,Strasbourg,Alternance
STU_0435,cost_sensitive,medium,3.99,52,1.88,0,9.50813578573693,0,434,Strasbourg,Student
STU_0436,cost_sensitive,medium,2.6,20,4.05,0,19.582534712000037,0,435,Strasbourg,Student
STU_0437,eco_conscious,long,7.01,52,6.22,0,14.884904980629422,0,436,Nancy,Student
STU_0438,time_sensitive,long,8.09,21,6.37,0,14.010718774035896,0,437,Strasbourg,Alternance
STU_0439,cost_sensitive,medium,4.73,20,8.26,1,25.783628577516595,0,438,Strasbourg,Alternance
STU_0440,cost_sensitive,medium,4.64,24,7.3,0,-5.606977028320692,0,439,Strasbourg,Student
STU_0441,eco_conscious,long,6.36,30,8.71,1,2.6585266387234423,0,440,Strasbourg,Student
STU_0442,comfort_seeking,long,8.12,21,9.81,0,4.503436589005039,0,441,Strasbourg,Alternance
STU_0443,time_sensitive,medium,4.3,25,2.93,1,11.093914819449555,0,442,Strasbourg,Student
STU_0444,time_sensitive,medium,3.14,24,3.45,0,11.96313464187176,0,443,Other,Student
STU_0445,cost_sensitive,long,6.15,22,6.12,0,1.9413948178156204,0,444,Strasbourg,Student
STU_0446,eco_conscious,short,1.42,19,1.0,1,6.118735741513389,0,445,Strasbourg,Alternance
STU_0447,comfort_seeking,long,7.18,29,6.6,1,7.1132665718114385,0,446,Nancy,Student
STU_0448,eco_conscious,medium,2.78,37,2.88,0,33.65939273660713,0,447,Strasbourg,Student
STU_0449,time_sensitive,medium,3.66,55,4.84,0,28.41393558197717,0,448,Strasbourg,Student
STU_0450,cost_sensitive,long,7.2,27,12.18,0,10.706004658522806,0,449,Strasbourg,Employee
STU_0451,cost_sensitive,medium,3.3,25,4.27,0,11.09133367754561,0,450,Strasbourg,Student
STU_0452,eco_conscious,long,6.15,28,6.96,1,4.806368022493647,0,451,Strasbourg,Alternance
STU_0453,comfort_seeking,long,8.21,18,8.03,1,-1.2650433058021342,0,452,Strasbourg,Student
STU_0454,comfort_seeking,medium,4.49,22,6.64,0,13.064958508731808,0,453,Strasbourg,Student
STU_0455,time_sensitive,long,5.05,21,3.86,0,6.0171841340477945,0,454,Strasbourg,Alternance
STU_0456,eco_conscious,medium,3.93,22,8.25,0,13.321195746703921,0,455,Nancy,Student
STU_0457,comfort_seeking,medium,4.51,31,5.11,1,1.1983532076521808,0,456,Strasbourg,Alternance
STU_0458,cost_sensitive,medium,2.19,19,2.65,0,7.904204333517938,0,457,Strasbourg,Alternance
STU_0459,time_sensitive,medium,3.55,22,6.26,1,15.189016762422646,0,458,Nancy,Alternance
STU_0460,comfort_seeking,short,1.98,19,1.58,0,16.9296767822715,0,459,Strasbourg,Student
STU_0461,time_sensitive,medium,2.49,48,4.91,0,17.339775669936117,0,460,Strasbourg,Alternance
STU_0462,comfort_seeking,short,1.3,18,5.13,0,3.4360881267437016,0,461,Other,Student
STU_0463,comfort_seeking,medium,4.92,18,5.25,1,20.837485841084494,0,462,Strasbourg,Alternance
STU_0464,eco_conscious,long,11.35,25,14.84,0,7.598306427185197,0,463,Strasbourg,Alternance
STU_0465,comfort_seeking,medium,3.22,26,5.4,0,19.06286331685845,0,464,Nancy,Alternance
STU_0466,eco_conscious,long,7.41,25,8.98,0,13.914890587054455,0,465,Strasbourg,Student
STU_0467,eco_conscious,long,8.14,18,10.88,0,2.988900007376417,0,466,Strasbourg,Alternance
STU_0468,time_sensitive,medium,2.09,18,6.21,1,11.470418363350497,0,467,Strasbourg,Student
STU_0469,cost_sensitive,medium,2.37,18,3.99,0,16.92290993651014,0,468,Strasbourg,Alternance
STU_0470,time_sensitive,long,7.53,19,9.33,0,18.90372304379679,0,469,Strasbourg,Student
STU_0471,eco_conscious,medium,3.99,21,7.4,0,12.872096820444652,0,470,Nancy,Student
STU_0472,cost_sensitive,short,1.98,51,1.09,0,26.25423112480842,0,471,Strasbourg,Alternance
STU_0473,cost_sensitive,medium,2.9,22,1.0,0,22.06008616789247,1,472,Nancy,Alternance
STU_0474,cost_sensitive,long,5.39,18,5.98,0,11.946767068801977,0,473,Strasbourg,Student
STU_0475,comfort_seeking,medium,2.64,45,1.0,0,20.000974497095555,1,474,Nancy,Alternance
STU_0476,comfort_seeking,short,0.83,19,1.64,0,29.470347881505496,0,475,Strasbourg,Student
STU_0477,comfort_seeking,medium,3.49,19,5.03,0,29.683876806264216,0,476,Strasbourg,Student
STU_0478,time_sensitive,medium,3.66,25,4.11,0,4.17600095342002,0,477,Strasbourg,Student
STU_0479,comfort_seeking,medium,4.23,21,4.84,0,6.587735110742795,0,478,Strasbourg,Student
STU_0480,comfort_seeking,long,8.81,43,7.19,0,25.879350293870807,1,479,Strasbourg,Student
STU_0481,time_sensitive,medium,4.35,22,6.62,0,5.533751593298902,0,480,Nancy,Alternance
STU_0482,eco_conscious,medium,4.86,32,3.72,0,3.419670933666568,0,481,Nancy,Student
STU_0483,cost_sensitive,long,7.82,19,4.36,0,10.110446954407625,0,482,Strasbourg,Student
STU_0484,comfort_seeking,medium,4.24,25,4.73,0,17.361813675796686,0,483,Strasbourg,Employee
STU_0485,time_sensitive,long,14.73,20,15.67,0,13.180826347111228,0,484,Strasbourg,Student
STU_0486,time_sensitive,medium,2.01,23,3.35,0,8.795491036755262,0,485,Strasbourg,Student
STU_0487,eco_conscious,medium,2.44,25,1.48,0,8.606300306203927,0,486,Strasbourg,Alternance
STU_0488,time_sensitive,long,6.03,26,6.81,0,8.30130348469833,0,487,Nancy,Employee
STU_0489,cost_sensitive,long,8.78,24,9.75,0,6.96392297072846,0,488,Other,Alternance
STU_0490,eco_conscious,medium,3.74,52,4.84,0,32.25306301820849,0,489,Strasbourg,Alternance
STU_0491,cost_sensitive,medium,2.33,21,3.0,1,16.38008856948444,0,490,Strasbourg,Alternance
STU_0492,eco_conscious,long,11.82,32,12.42,0,21.09407243523791,1,491,Strasbourg,Student
STU_0493,eco_conscious,medium,2.65,33,1.0,0,10.087380255048611,0,492,Strasbourg,Alternance
STU_0494,eco_conscious,long,5.14,28,4.26,0,12.51234658251161,0,493,Strasbourg,Student
STU_0495,eco_conscious,long,9.1,30,6.89,1,8.291568149037161,0,494,Strasbourg,Employee
STU_0496,eco_conscious,medium,3.25,26,6.69,0,-7.213666679353615,0,495,Nancy,Student
STU_0497,eco_conscious,medium,2.92,24,5.26,0,2.97592578521707,0,496,Strasbourg,Alternance
STU_0498,eco_conscious,medium,3.04,22,4.42,0,-0.48494943984315775,1,497,Strasbourg,Student
STU_0499,eco_conscious,long,7.14,25,4.96,0,-3.9982702236128596,0,498,Nancy,Alternance
STU_0500,comfort_seeking,long,7.84,48,9.5,0,4.437128205615178,1,499,Nancy,Student
STU_0501,comfort_seeking,medium,4.3,25,7.65,1,24.59964543505305,0,500,Strasbourg,Alternance
STU_0502,cost_sensitive,long,12.69,34,13.32,1,13.644510658365165,0,501,Strasbourg,Alternance
STU_0503,time_sensitive,medium,4.29,24,5.08,1,24.32451009856939,0,502,Strasbourg,Student
STU_0504,comfort_seeking,long,8.98,20,10.27,0,17.287860615207002,0,503,Nancy,Alternance
STU_0505,time_sensitive,medium,3.27,18,4.77,0,20.260470605721274,0,504,Strasbourg,Alternance
STU_0506,cost_sensitive,long,16.53,22,17.22,1,6.792824037563399,0,505,Strasbourg,Alternance
STU_0507,time_sensitive,long,10.57,20,12.11,0,18.191607633541366,0,506,Strasbourg,Student
STU_0508,cost_sensitive,medium,3.91,25,4.43,1,19.829713872594766,0,507,Nancy,Student
STU_0509,cost_sensitive,long,9.76,20,8.61,0,9.386821662130457,0,508,Strasbourg,Student
STU_0510,comfort_seeking,long,9.48,25,8.84,0,18.47632296492933,0,509,Strasbourg,Student
STU_0511,time_sensitive,long,10.46,18,11.36,0,18.529502068598664,0,510,Strasbourg,Alternance
STU_0512,time_sensitive,short,0.98,22,1.72,1,9.603579030959338,0,511,Strasbourg,Student
STU_0513,comfort_seeking,long,6.42,29,5.61,0,5.01785254183204,0,512,Strasbourg,Alternance
STU_0514,comfort_seeking,long,5.79,22,6.42,0,4.526973344813822,0,513,Nancy,Student
STU_0515,time_sensitive,long,5.55,25,8.21,0,14.692044335371694,0,514,Other,Alternance
STU_0516,cost_sensitive,medium,4.79,19,5.81,0,16.616078950314517,0,515,Strasbourg,Alternance
STU_0517,comfort_seeking,medium,4.87,24,5.14,0,7.659793356336684,1,516,Strasbourg,Alternance
STU_0518,eco_conscious,long,8.93,23,9.67,1,14.212682730608789,0,517,Strasbourg,Student
STU_0519,eco_conscious,long,5.78,21,6.56,0,18.564296289107883,0,518,Strasbourg,Student
STU_0520,comfort_seeking,medium,4.78,20,2.08,1,18.945525717322408,0,519,Strasbourg,Student
STU_0521,eco_conscious,long,8.21,21,9.73,1,26.41504096097991,0,520,Nancy,Student
STU_0522,time_sensitive,long,5.38,24,6.81,0,24.215846657584347,0,521,Strasbourg,Student
STU_0523,eco_conscious,long,5.69,28,6.37,0,5.989668537947647,0,522,Strasbourg,Student
STU_0524,time_sensitive,long,12.58,32,14.11,0,27.46868967630418,0,523,Strasbourg,Student
STU_0525,eco_conscious,medium,3.26,20,6.45,0,9.752187963554281,0,524,Nancy,Alternance
STU_0526,eco_conscious,short,1.73,21,4.41,0,22.35898249963542,0,525,Strasbourg,Student
STU_0527,cost_sensitive,medium,4.39,20,3.7,1,14.54389300840871,0,526,Other,Student
STU_0528,time_sensitive,medium,4.78,20,4.09,1,10.702804972344259,0,527,Nancy,Student
STU_0529,time_sensitive,long,6.43,40,8.98,1,-0.4615748781994622,0,528,Strasbourg,Alternance
STU_0530,time_sensitive,medium,4.48,22,1.93,0,12.627483918269215,0,529,Strasbourg,Alternance
STU_0531,eco_conscious,long,6.55,23,6.8,0,1.5249341175551283,0,530,Strasbourg,Alternance
STU_0532,time_sensitive,long,18.27,23,17.82,1,21.73839388674218,0,531,Strasbourg,Alternance
STU_0533,comfort_seeking,long,6.74,33,4.08,0,26.134341257113984,0,532,Strasbourg,Student
STU_0534,cost_sensitive,long,7.47,25,8.27,0,7.624712085626478,0,533,Strasbourg,Alternance
STU_0535,eco_conscious,medium,3.9,19,6.53,0,16.41576594015417,0,534,Strasbourg,Student
STU_0536,comfort_seeking,short,1.87,23,1.0,0,8.196867823936197,0,535,Strasbourg,Student
STU_0537,eco_conscious,short,1.1,24,5.42,0,8.972122158905684,0,536,Strasbourg,Alternance
STU_0538,time_sensitive,medium,3.11,25,2.33,0,20.19595763092297,0,537,Nancy,Alternance
STU_0539,comfort_seeking,short,0.93,25,3.33,0,13.6916939052527,0,538,Strasbourg,Student
STU_0540,time_sensitive,long,5.69,21,6.19,1,27.91718433544809,0,539,Strasbourg,Alternance
STU_0541,cost_sensitive,medium,3.37,18,4.49,1,10.142140170376631,0,540,Strasbourg,Alternance
STU_0542,time_sensitive,short,1.95,24,1.0,0,21.994690659795914,0,541,Strasbourg,Student
STU_0543,cost_sensitive,medium,4.55,25,7.64,1,14.779307303662256,0,542,Strasbourg,Student
STU_0544,comfort_seeking,medium,2.73,25,4.41,1,20.366224077953866,0,543,Strasbourg,Student
STU_0545,cost_sensitive,long,5.48,25,9.08,0,10.422738741360426,0,544,Strasbourg,Student
STU_0546,comfort_seeking,long,6.38,34,4.66,0,13.603529299587338,0,545,Strasbourg,Student
STU_0547,eco_conscious,medium,2.79,18,3.55,0,13.076008965608523,0,546,Strasbourg,Student
STU_0548,cost_sensitive,medium,3.66,19,4.99,0,7.311543081233703,0,547,Strasbourg,Student
STU_0549,eco_conscious,medium,4.78,24,5.67,1,19.296652276654022,0,548,Strasbourg,Alternance
STU_0550,cost_sensitive,short,1.85,19,4.27,0,19.201992044626913,0,549,Strasbourg,Alternance
STU_0551,time_sensitive,medium,4.78,28,5.21,0,18.748437559244532,0,550,Strasbourg,Employee
